time_s,safe_X
2.21,0.281921208
2.215,0.282029241
2.22,0.280184209
2.225,0.280108482
2.23,0.282229453
2.235,0.280258238
2.24,0.281655461
2.245,0.279741794
2.25,0.2821334
2.255,0.282074451
2.26,0.279955804
2.265,0.282165766
2.27,0.280259073
2.275,0.282018811
2.28,0.279939532
2.285,0.279755324
2.29,0.281955421
2.295,0.280911267
2.3,0.282164693
2.305,0.282386869
2.31,0.280354887
2.315,0.279812336
2.32,0.281629503
2.325,0.281373888
2.33,0.27993089
2.335,0.280159146
2.34,0.282037437
2.345,0.282406658
2.35,0.280489653
2.355,0.282003492
2.36,0.280146122
2.365,0.281802118
2.37,0.280389279
2.375,0.280319601
2.38,0.281959981
2.385,0.28182438
2.39,0.280234993
2.395,0.280195206
2.4,0.282351047
2.405,0.282054305
2.41,0.279736817
2.415,0.274853766
2.42,0.272703826
2.425,0.269863248
2.43,0.278764129
2.435,0.276434839
2.44,0.276488781
2.445,0.275418758
2.45,0.27249974
2.455,0.277358919
2.46,0.285557956
2.465,0.290044636
2.47,0.281496644
2.475,0.283245414
2.48,0.285648435
2.485,0.285712183
2.49,0.278594077
2.495,0.281788707
2.5,0.278035462
2.505,0.282490581
2.51,0.28166765
2.515,0.285210222
2.52,0.283174217
2.525,0.286704153
2.53,0.28073746
2.535,0.278947711
2.54,0.280358523
2.545,0.278614014
2.55,0.275220037
2.555,0.279174507
2.56,0.275817901
2.565,0.279291868
2.57,0.280053228
2.575,0.276570201
2.58,0.277656734
2.585,0.280253589
2.59,0.260768145
2.595,0.292765766
2.6,0.277077198
2.605,0.278662562
2.61,0.269624919
2.615,0.272213429
2.62,0.268774033
2.625,0.272113651
2.63,0.263496727
2.635,0.269207835
2.64,0.266712368
2.645,0.26280731
2.65,0.270629048
2.655,0.269576311
2.66,0.266486317
2.665,0.272784173
2.67,0.270036638
2.675,0.278315872
2.68,0.268914521
2.685,0.269089878
2.69,0.275049448
2.695,0.276746958
2.7,0.27557984
2.705,0.281595469
2.71,0.271086246
2.715,0.279455602
2.72,0.277736008
2.725,0.272940278
2.73,0.282300085
2.735,0.273649782
2.74,0.281834096
2.745,0.273944914
2.75,0.281067222
2.755,0.27448523
2.76,0.273367614
2.765,0.28248024
2.77,0.274171889
2.775,0.281007409
2.78,0.271599948
2.785,0.279188246
2.79,0.278371722
2.795,0.272942275
2.8,0.27998054
2.805,0.267758965
2.81,0.274903685
2.815,0.266967326
2.82,0.27475822
2.825,0.264356554
2.83,0.274753958
2.835,0.265961736
2.84,0.273998171
2.845,0.261413217
2.85,0.268997937
2.855,0.261419177
2.86,0.268071681
2.865,0
2.87,0
2.875,0
2.88,0
2.885,0
2.89,0
2.895,0
2.9,0
2.905,0
2.91,0
2.915,0
2.92,0
2.925,0
2.93,0
2.935,0
2.94,0
2.945,0
2.95,0
2.955,0
2.96,0
2.965,0
2.97,0
2.975,0
2.98,0
2.985,0
2.99,0
2.995,0
3,0
3.005,0
3.01,0
3.015,0
3.02,0
3.025,0
3.03,0
3.035,0
3.04,0
3.045,0
3.05,0
3.055,0
3.06,0
3.065,0
3.07,0
3.075,0
3.08,0
3.085,0
3.09,0
3.095,0
3.1,0
3.105,0
3.11,0
3.115,0
3.12,0
3.125,0
3.13,0
3.135,0
3.14,0
3.145,0
3.15,0
3.155,0
3.16,0
3.165,0.013496751
3.17,0.0136288172
3.175,0.00936221983
3.18,0.0154748475
3.185,0.0131070949
3.19,0.0131569598
3.195,0.00899792183
3.2,0.0111128697
3.205,0.00763613358
3.21,0.0110563273
3.215,0.00904443581
3.22,0.0117986482
3.225,0.0090260962
3.23,0.0124888765
3.235,0.0111849504
3.24,0.0125453938
3.245,0.00729195867
3.25,0.00814774446
3.255,0.00334893097
3.26,0.00439328514
3.265,-0.000777320121
3.27,-0.0029942221
3.275,-0.00711806538
3.28,-0.00426902156
3.285,-0.00531881303
3.29,-0.00687585445
3.295,-0.00797047187
3.3,-0.00671173073
3.305,-0.0167035088
3.31,-0.0228656363
3.315,-0.0263462253
3.32,-0.0238501132
3.325,-0.0307105687
3.33,-0.0323539041
3.335,-0.0421268381
3.34,-0.0497528166
3.345,-0.0569605157
3.35,-0.0571240224
3.355,-0.0656203851
3.36,-0.0733304247
3.365,-0.0822430849
3.37,-0.0916774496
3.375,-0.09530738
3.38,-0.107030116
3.385,-0.114048548
3.39,-0.111823536
3.395,-0.122432016
3.4,-0.127164319
3.405,-0.136166736
3.41,-0.137728676
3.415,-0.145351544
3.42,-0.153057143
3.425,-0.163911656
3.43,-0.161566749
3.435,-0.169178724
3.44,-0.174626455
3.445,-0.188378125
3.45,-0.192599714
3.455,-0.198916852
3.46,-0.215450481
3.465,-0.234105155
3.47,-0.236475602
3.475,-0.24005647
3.48,-0.25267157
3.485,-0.254006684
3.49,-0.262558103
3.495,-0.266028613
3.5,-0.275680929
3.505,-0.283500433
3.51,-0.294989079
3.515,-0.293332428
3.52,-0.296732634
3.525,-0.301742375
3.53,-0.312237412
3.535,-0.314765483
3.54,-0.317982048
3.545,-0.309568405
3.55,-0.311985701
3.555,-0.318676829
3.56,-0.320977241
3.565,-0.316609174
3.57,-0.316491276
3.575,-0.322163582
3.58,-0.32020849
3.585,-0.313090712
3.59,-0.32606113
3.595,-0.326104492
3.6,-0.331745684
3.605,-0.32356444
3.61,-0.332566053
3.615,-0.329809815
3.62,-0.338499159
3.625,-0.330881327
3.63,-0.329401523
3.635,-0.336950302
3.64,-0.33601588
3.645,-0.334802121
3.65,-0.324878663
3.655,-0.330177486
3.66,-0.325608134
3.665,-0.318069369
3.67,-0.331131667
3.675,-0.322482109
3.68,-0.33767581
3.685,-0.324687988
3.69,-0.329622477
3.695,-0.315381706
3.7,-0.328379959
3.705,-0.31814906
3.71,-0.329870105
3.715,-0.317307413
3.72,-0.330982476
3.725,-0.31903705
3.73,-0.329625428
3.735,-0.317495197
3.74,-0.329519182
3.745,-0.347896069
3.75,-0.345820278
3.755,-0.311865658
3.76,-0.325341642
3.765,-0.311928719
3.77,-0.325417429
3.775,-0.311757535
3.78,-0.321183443
3.785,-0.308537781
3.79,-0.320999652
3.795,-0.307333589
3.8,-0.316644639
3.805,-0.307591438
3.81,-0.320513666
3.815,-0.317432463
3.82,-0.316689283
3.825,-0.323927104
3.83,-0.320211321
3.835,-0.328052968
3.84,-0.322542161
3.845,-0.311071634
3.85,-0.305172592
3.855,-0.321232051
3.86,-0.321658432
3.865,-0.327157676
3.87,0
3.875,0
3.88,0
3.885,0
3.89,0
3.895,0
3.9,0
3.905,0
3.91,0
3.915,0
3.92,0
3.925,0
3.93,0
3.935,0
3.94,0
3.945,0
3.95,0
3.955,0
3.96,0
3.965,0
3.97,0
3.975,0
3.98,0
3.985,0
3.99,0
3.995,0
4,0
4.005,0
4.01,0
4.015,0
4.02,0
4.025,0
4.03,0
4.035,0
4.04,0
4.045,0
4.05,0
4.055,0
4.06,0
4.065,0
4.07,0
4.075,0
4.08,0
4.085,0
4.09,0
4.095,0
4.1,0
4.105,0
4.11,0
4.115,0
4.12,0
4.125,0
4.13,0
4.135,0
4.14,0
4.145,0
4.15,0
4.155,0
4.16,0
4.165,0
4.17,-0.343034416
4.175,-0.333252758
4.18,-0.335274547
4.185,-0.324351966
4.19,-0.334385365
4.195,-0.321253419
4.2,-0.327235073
4.205,-0.323581219
4.21,-0.316257238
4.215,-0.313512623
4.22,-0.319712996
4.225,-0.31935668
4.23,-0.31606552
4.235,-0.318185031
4.24,-0.322526842
4.245,-0.311239123
4.25,-0.315436989
4.255,-0.314721107
4.26,-0.306236327
4.265,-0.320459336
4.27,-0.31730184
4.275,-0.321014941
4.28,-0.314502209
4.285,-0.32445994
4.29,-0.308165729
4.295,-0.315271229
4.3,-0.302548498
4.305,-0.323897451
4.31,-0.32126987
4.315,-0.32929799
4.32,-0.305999696
4.325,-0.31964612
4.33,-0.30466336
4.335,-0.321105033
4.34,-0.307391346
4.345,-0.328955859
4.35,-0.330587685
4.355,-0.307907373
4.36,-0.313474715
4.365,-0.333278596
4.37,-0.320299864
4.375,-0.339628071
4.38,-0.317422032
4.385,-0.335662544
4.39,-0.31872046
4.395,-0.342434317
4.4,-0.327027351
4.405,-0.342809141
4.41,-0.338581026
4.415,-0.34574759
4.42,-0.296832502
4.425,-0.346600324
4.43,-0.321755439
4.435,-0.328858465
4.44,-0.327975661
4.445,-0.327590764
4.45,-0.327539772
4.455,-0.313673705
4.46,-0.321896344
4.465,-0.293234825
4.47,-0.292693168
4.475,-0.281748593
4.48,-0.256288111
4.485,-0.257297009
4.49,-0.248299673
4.495,-0.236221418
4.5,-0.210255682
4.505,-0.208140045
4.51,-0.17000322
4.515,-0.135530472
4.52,-0.106190614
4.525,-0.134310901
4.53,-0.11772275
4.535,-0.0916195586
4.54,-0.0887005851
4.545,-0.0757983178
4.55,-0.0734111741
4.555,-0.0776956528
4.56,-0.0957900137
4.565,-0.0717985779
4.57,-0.0590057746
4.575,-0.0458775014
4.58,-0.021161871
4.585,0.0157932881
4.59,0.0292633213
4.595,0.0127917975
4.6,0.0216001868
4.605,0.0223754272
4.61,0.0411736891
4.615,0.051200211
4.62,0.0614791475
4.625,0.0702683479
4.63,0.0724047124
4.635,0.0835672542
4.64,0.0920969769
4.645,0.0941661373
4.65,0.110420547
4.655,0.111107849
4.66,0.121144637
4.665,0.122510485
4.67,0.147040293
4.675,0.144723371
4.68,0.158616334
4.685,0.163922012
4.69,0.174909607
4.695,0.196623892
4.7,0.208832681
4.705,0.203093559
4.71,0.210789487
4.715,0.226120025
4.72,0.228904724
4.725,0.231594428
4.73,0.239895165
4.735,0.244006529
4.74,0.239392757
4.745,0.24272792
4.75,0.253173679
4.755,0.244209707
4.76,0.256201833
4.765,0.254294544
4.77,0.265211612
4.775,0.253443629
4.78,0.261418045
4.785,0.253322214
4.79,0.270364076
4.795,0.264755487
4.8,0.27339071
4.805,0.265129149
4.81,0.276652664
4.815,0.263979077
4.82,0.280074358
4.825,0.279356956
4.83,0.270944744
4.835,0.275393456
4.84,0.288608253
4.845,0.272957534
4.85,0.286232293
4.855,0.279232979
4.86,0.289807141
4.865,0
4.87,0
4.875,0
4.88,0
4.885,0
4.89,0
4.895,0
4.9,0
4.905,0
4.91,0
4.915,0
4.92,0
4.925,0
4.93,0
4.935,0
4.94,0
4.945,0
4.95,0
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
6.82,0
6.825,0
6.83,0
6.835,0
6.84,0
6.845,0
6.85,0
6.855,0
6.86,0
6.865,0
6.87,0
6.875,0
6.88,0
6.885,0
6.89,0
6.895,0
6.9,0
6.905,0
6.91,0
6.915,0
6.92,0
6.925,0
6.93,0
6.935,0
6.94,0
6.945,0
6.95,0
6.955,0
6.96,0
6.965,0
6.97,0
6.975,0
6.98,0
6.985,0
6.99,0
6.995,0
7,0
7.005,0
7.01,0
7.015,0
7.02,0
7.025,0
7.03,0
7.035,0
7.04,0
7.045,0
7.05,0
7.055,0
7.06,0
7.065,0
7.07,0
7.075,0
7.08,0
7.085,0
7.09,0
7.095,0
7.1,0
7.105,0
7.11,0
7.115,0
7.12,0
7.125,0
7.13,0
7.135,0
7.14,0
7.145,0
7.15,0
7.155,0
7.16,0
7.165,0
7.17,0
7.175,0
7.18,0
7.185,0
7.19,0
7.195,0
7.2,0
7.205,0
7.21,0
7.215,0
7.22,0
7.225,0
7.23,0
7.235,0
7.24,0
7.245,0
7.25,0
7.255,0
7.26,0
7.265,0
7.27,0
7.275,0
7.28,0
7.285,0
7.29,0
7.295,0
7.3,0
7.305,0
7.31,0
7.315,0
7.32,0
7.325,0
7.33,0
7.335,0
7.34,0
7.345,0
7.35,0
7.355,0
7.36,0
7.365,0
7.37,0
7.375,0
7.38,0
7.385,0
7.39,0
7.395,0
7.4,0
7.405,0
7.41,0
7.415,0
7.42,0
7.425,0
7.43,0
7.435,0
7.44,0
7.445,0
7.45,0
7.455,0
7.46,0
7.465,0
7.47,0
7.475,0
7.48,0
7.485,0
7.49,0
7.495,0
7.5,0
7.505,0
7.51,0
7.515,0
7.52,0
7.525,0
