time_s,safe_yaw
2.225,357.302094
2.23,357.217926
2.235,357.279297
2.24,357.289124
2.245,357.29892
2.25,357.280243
2.255,357.218811
2.26,357.21701
2.265,357.21524
2.27,357.272003
2.275,357.272491
2.28,357.279968
2.285,357.287445
2.29,357.2742
2.295,357.32132
2.3,357.333984
2.305,357.34668
2.31,357.33078
2.315,357.208374
2.32,357.199982
2.325,357.191589
2.33,357.2901
2.335,356.771759
2.34,356.697906
2.345,356.624054
2.35,356.568665
2.355,356.980896
2.36,356.913696
2.365,356.90387
2.37,357.176575
2.375,357.265717
2.38,357.354828
2.385,357.44397
2.39,357.279572
2.395,357.222412
2.4,357.224182
2.405,357.226013
2.41,357.291351
2.415,357.72171
2.42,357.557556
2.425,357.533539
2.43,357.688477
2.435,357.065582
2.44,356.968933
2.445,356.872284
2.45,357.359344
2.455,357.607025
2.46,357.638733
2.465,357.670441
2.47,357.647156
2.475,357.23172
2.48,357.163116
2.485,357.094482
2.49,357.777039
2.495,357.812775
2.5,357.848511
2.505,357.884277
2.51,357.269867
2.515,357.411591
2.52,358.112427
2.525,358.031555
2.53,358.104614
2.535,357.763092
2.54,357.714508
2.545,357.665955
2.55,358.427795
2.555,358.531586
2.56,358.546356
2.565,358.561096
2.57,358.697388
2.575,358.428131
2.58,358.396057
2.585,358.364014
2.59,358.33194
2.595,358.299927
2.6,358.933716
2.605,359.041168
2.61,359.073761
2.615,359.106323
2.62,359.094604
2.625,359.004822
2.63,358.989502
2.635,358.974182
2.64,359.430206
2.645,359.547516
2.65,359.565186
2.655,359.582855
2.66,360.797455
2.665,360.840332
2.67,360.845947
2.675,360.851593
2.68,360.894867
2.685,361.302368
2.69,361.287079
2.695,361.27179
2.7,360.882996
2.705,361.27124
2.71,361.323547
2.715,361.375854
2.72,361.232941
2.725,361.028717
2.73,361.005493
2.735,360.982239
2.74,361.17215
2.745,360.960968
2.75,360.928192
2.755,360.895447
2.76,361.749237
2.765,361.67337
2.77,361.660431
2.775,361.647461
2.78,361.794342
2.785,361.831848
2.79,360.983948
2.795,360.866608
2.8,361.088867
2.805,361.114044
2.81,361.139221
2.815,361.164398
2.82,361.275696
2.825,361.174194
2.83,361.128418
2.835,361.121521
2.84,360.942108
2.845,360.83374
2.85,360.821136
2.855,360.808533
2.86,361.772125
2.865,0
2.87,0
2.875,0
2.88,0
2.885,0
2.89,0
2.895,0
2.9,0
2.905,0
2.91,0
2.915,0
2.92,0
2.925,0
2.93,0
2.935,0
2.94,0
2.945,0
2.95,0
2.955,0
2.96,0
2.965,0
2.97,0
2.975,0
2.98,0
2.985,0
2.99,0
2.995,0
3,0
3.005,0
3.01,0
3.015,0
3.02,0
3.025,0
3.03,0
3.035,0
3.04,0
3.045,0
3.05,0
3.055,0
3.06,0
3.065,0
3.07,0
3.075,0
3.08,0
3.085,0
3.09,0
3.095,0
3.1,0
3.105,0
3.11,0
3.115,0
3.12,0
3.125,0
3.13,0
3.135,0
3.14,0
3.145,0
3.15,0
3.155,0
3.16,0
3.165,0
3.17,364.020477
3.175,363.984955
3.18,363.967407
3.185,363.94989
3.19,363.899689
3.195,365.582275
3.2,365.835663
3.205,366.08902
3.21,365.642609
3.215,365.428955
3.22,365.399384
3.225,365.369812
3.23,365.120239
3.235,364.643402
3.24,364.644501
3.245,364.645599
3.25,363.516052
3.255,364.105133
3.26,364.202423
3.265,364.299713
3.27,364.151855
3.275,362.919983
3.28,362.75827
3.285,362.596527
3.29,363.025604
3.295,363.252686
3.3,363.305542
3.305,363.358368
3.31,363.048615
3.315,363.336334
3.32,363.377258
3.325,363.418182
3.33,363.396362
3.335,363.443451
3.34,363.454926
3.345,363.466431
3.35,363.889984
3.355,364.059082
3.36,364.082489
3.365,364.105865
3.37,364.129272
3.375,364.152679
3.38,363.817535
3.385,363.624847
3.39,363.5896
3.395,363.554382
3.4,363.858643
3.405,365.227814
3.41,363.116943
3.415,363.348999
3.42,363.02536
3.425,363.00592
3.43,362.986481
3.435,362.967041
3.44,363.234009
3.445,363.261414
3.45,363.288788
3.455,363.316193
3.46,362.665863
3.465,362.750854
3.47,363.453766
3.475,363.470245
3.48,363.348083
3.485,365.057068
3.49,365.307068
3.495,365.557068
3.5,364.013123
3.505,363.281433
3.51,363.190063
3.515,363.098694
3.52,362.514404
3.525,362.534882
3.53,362.538055
3.535,362.541229
3.54,361.99054
3.545,363.229614
3.55,363.410889
3.555,363.592133
3.56,362.432343
3.565,441.438843
3.57,452.675323
3.575,463.911804
3.58,363.109253
3.585,363.078735
3.59,363.074615
3.595,363.070526
3.6,363.186951
3.605,363.463837
3.61,363.502167
3.615,363.540466
3.62,361.957703
3.625,361.658539
3.63,361.609131
3.635,361.559723
3.64,362.606689
3.645,362.689514
3.65,362.701294
3.655,362.713074
3.66,363.075287
3.665,362.862305
3.67,362.832825
3.675,362.803375
3.68,362.884247
3.685,362.006805
3.69,360.381653
3.695,360.364197
3.7,360.201996
3.705,360.272705
3.71,360.19574
3.715,360.118774
3.72,360.603302
3.725,360.348907
3.73,360.348267
3.735,360.347626
3.74,360.169189
3.745,360.140442
3.75,360.111694
3.755,360.082916
3.76,360.386017
3.765,360.500092
3.77,360.261047
3.775,360.244965
3.78,360.228851
3.785,360.212769
3.79,359.755829
3.795,359.383087
3.8,359.542236
3.805,359.566925
3.81,359.538544
3.815,359.52771
3.82,359.516876
3.825,359.506042
3.83,358.903534
3.835,360.517822
3.84,360.64859
3.845,360.779358
3.85,359.165375
3.855,446.418793
3.86,447.146088
3.865,447.873383
3.87,359.732758
3.875,0
3.88,0
3.885,0
3.89,0
3.895,0
3.9,0
3.905,0
3.91,0
3.915,0
3.92,0
3.925,0
3.93,0
3.935,0
3.94,0
3.945,0
3.95,0
3.955,0
3.96,0
3.965,0
3.97,0
3.975,0
3.98,0
3.985,0
3.99,0
3.995,0
4,0
4.005,0
4.01,0
4.015,0
4.02,0
4.025,0
4.03,0
4.035,0
4.04,0
4.045,0
4.05,0
4.055,0
4.06,0
4.065,0
4.07,0
4.075,0
4.08,0
4.085,0
4.09,0
4.095,0
4.1,0
4.105,0
4.11,0
4.115,0
4.12,0
4.125,0
4.13,0
4.135,0
4.14,0
4.145,0
4.15,0
4.155,0
4.16,0
4.165,0
4.17,0
4.175,0
4.18,0
4.185,0
4.19,0
4.195,0
4.2,0
4.205,0
4.21,0
4.215,0
4.22,0
4.225,0
4.23,0
4.235,0
4.24,0
4.245,0
4.25,0
4.255,0
4.26,0
4.265,0
4.27,0
4.275,0
4.28,0
4.285,0
4.29,0
4.295,0
4.3,0
4.305,0
4.31,0
4.315,0
4.32,0
4.325,0
4.33,0
4.335,0
4.34,0
4.345,0
4.35,0
4.355,0
4.36,0
4.365,0
4.37,0
4.375,0
4.38,0
4.385,0
4.39,0
4.395,0
4.4,0
4.405,0
4.41,0
4.415,0
4.42,0
4.425,0
4.43,0
4.435,0
4.44,0
4.445,0
4.45,0
4.455,0
4.46,0
4.465,0
4.47,0
4.475,0
4.48,0
4.485,0
4.49,0
4.495,0
4.5,0
4.505,0
4.51,0
4.515,0
4.52,0
4.525,0
4.53,0
4.535,0
4.54,0
4.545,0
4.55,0
4.555,0
4.56,0
4.565,0
4.57,0
4.575,0
4.58,0
4.585,0
4.59,0
4.595,0
4.6,0
4.605,0
4.61,0
4.615,0
4.62,0
4.625,0
4.63,0
4.635,0
4.64,0
4.645,0
4.65,0
4.655,0
4.66,0
4.665,0
4.67,0
4.675,0
4.68,0
4.685,0
4.69,0
4.695,0
4.7,0
4.705,0
4.71,0
4.715,0
4.72,0
4.725,0
4.73,0
4.735,0
4.74,0
4.745,0
4.75,0
4.755,0
4.76,0
4.765,0
4.77,0
4.775,0
4.78,0
4.785,0
4.79,0
4.795,0
4.8,0
4.805,0
4.81,0
4.815,0
4.82,0
4.825,0
4.83,0
4.835,0
4.84,0
4.845,0
4.85,0
4.855,0
4.86,0
4.865,0
4.87,0
4.875,0
4.88,0
4.885,0
4.89,0
4.895,0
4.9,0
4.905,0
4.91,0
4.915,0
4.92,0
4.925,0
4.93,0
4.935,0
4.94,0
4.945,0
4.95,0
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
