time_s,safe_yaw
2.22,361.465088
2.225,361.440369
2.23,361.624481
2.235,361.664429
2.24,361.669556
2.245,361.674652
2.25,361.531158
2.255,361.548431
2.26,361.550812
2.265,361.553223
2.27,360.378052
2.275,361.272919
2.28,361.696289
2.285,362.119659
2.29,360.37207
2.295,360.435394
2.3,360.445526
2.305,360.455658
2.31,360.343018
2.315,360.453003
2.32,360.468231
2.325,360.483429
2.33,360.157959
2.335,361.848846
2.34,358.625732
2.345,358.465271
2.35,357.268921
2.355,357.117889
2.36,356.966888
2.365,356.815857
2.37,357.70282
2.375,357.528412
2.38,357.957733
2.385,358.058167
2.39,358.154236
2.395,358.823303
2.4,358.972321
2.405,359.121338
2.41,359.083862
2.415,359.083862
2.42,359.083862
2.425,359.083862
2.43,359.739807
2.435,359.154938
2.44,359.080109
2.445,359.005219
2.45,359.005219
2.455,359.005219
2.46,359.005219
2.465,359.005219
2.47,359.005219
2.475,359.005219
2.48,359.005219
2.485,359.005219
2.49,359.005219
2.495,359.005219
2.5,359.005219
2.505,359.005219
2.51,359.005219
2.515,359.005219
2.52,359.005219
2.525,359.005219
2.53,359.005219
2.535,359.005219
2.54,359.005219
2.545,359.005219
2.55,359.005219
2.555,359.005219
2.56,362.214569
2.565,362.189819
2.57,362.189819
2.575,362.189819
2.58,362.189819
2.585,362.189819
2.59,366.139954
2.595,366.111694
2.6,366.283051
2.605,366.428864
2.61,366.455536
2.615,366.482178
2.62,366.245392
2.625,365.972717
2.63,365.935974
2.635,365.899231
2.64,365.041504
2.645,364.042877
2.65,368.38028
2.655,372.717682
2.66,363.399933
2.665,363.399933
2.67,363.399933
2.675,363.399933
2.68,365.437286
2.685,366.259247
2.69,366.333466
2.695,366.407684
2.7,366.407684
2.705,365.11557
2.71,365.11557
2.715,365.11557
2.72,366.447968
2.725,367.634186
2.73,367.676971
2.735,367.719788
2.74,368.026184
2.745,367.506989
2.75,367.441467
2.755,367.375946
2.76,368.271484
2.765,366.162231
2.77,365.812988
2.775,365.463745
2.78,365.463745
2.785,365.463745
2.79,365.463745
2.795,365.463745
2.8,367.959381
2.805,370.224365
2.81,370.311768
2.815,370.399139
2.82,370.267273
2.825,371.989716
2.83,371.659302
2.835,371.602905
2.84,371.302673
2.845,371.403748
2.85,371.420441
2.855,371.437134
2.86,0
2.865,0
2.87,0
2.875,0
2.88,0
2.885,0
2.89,0
2.895,0
2.9,0
2.905,0
2.91,0
2.915,0
2.92,0
2.925,0
2.93,0
2.935,0
2.94,0
2.945,0
2.95,0
2.955,0
2.96,0
2.965,0
2.97,0
2.975,0
2.98,0
2.985,0
2.99,0
2.995,0
3,0
3.005,0
3.01,0
3.015,0
3.02,0
3.025,0
3.03,0
3.035,0
3.04,0
3.045,0
3.05,0
3.055,0
3.06,0
3.065,0
3.07,0
3.075,0
3.08,0
3.085,0
3.09,0
3.095,0
3.1,0
3.105,0
3.11,0
3.115,0
3.12,0
3.125,0
3.13,0
3.135,0
3.14,0
3.145,0
3.15,0
3.155,0
3.16,0
3.165,0
3.17,360.722717
3.175,360.516876
3.18,360.486755
3.185,360.456665
3.19,359.68573
3.195,359.628632
3.2,359.571503
3.205,359.514404
3.21,359.919067
3.215,359.679657
3.22,360.832733
3.225,361.006378
3.23,360.576141
3.235,359.025299
3.24,358.804749
3.245,358.584167
3.25,357.140839
3.255,356.855194
3.26,356.813416
3.265,356.771637
3.27,357.957581
3.275,359.120392
3.28,359.306427
3.285,359.492493
3.29,361.475342
3.295,363.405273
3.3,363.672333
3.305,363.939392
3.31,363.474152
3.315,363.044983
3.32,363.073975
3.325,363.102966
3.33,362.808441
3.335,364.376984
3.34,364.431427
3.345,364.48587
3.35,364.540283
3.355,364.594727
3.36,363.442383
3.365,363.827423
3.37,365.095795
3.375,363.980957
3.38,363.933594
3.385,363.886261
3.39,363.838898
3.395,363.791565
3.4,364.790283
3.405,366.156219
3.41,366.125916
3.415,366.095612
3.42,365.79837
3.425,363.72821
3.43,363.032196
3.435,362.930389
3.44,362.230011
3.445,362.222687
3.45,362.215393
3.455,362.208069
3.46,362.04538
3.465,360.466125
3.47,360.626312
3.475,360.651154
3.48,360.780914
3.485,263.088379
3.49,243.080948
3.495,223.073517
3.5,223.073517
3.505,223.073517
3.51,223.073517
3.515,223.073517
3.52,223.073517
3.525,223.073517
3.53,223.073517
3.535,223.073517
3.54,223.073517
3.545,223.073517
3.55,223.073517
3.555,223.073517
3.56,223.073517
3.565,223.073517
3.57,223.073517
3.575,223.073517
3.58,223.073517
3.585,223.073517
3.59,223.073517
3.595,223.073517
3.6,223.073517
3.605,223.073517
3.61,223.073517
3.615,223.073517
3.62,223.073517
3.625,223.073517
3.63,223.073517
3.635,223.073517
3.64,223.073517
3.645,223.073517
3.65,223.073517
3.655,223.073517
3.66,223.073517
3.665,223.073517
3.67,223.073517
3.675,223.073517
3.68,223.073517
3.685,223.073517
3.69,223.073517
3.695,223.073517
3.7,223.073517
3.705,223.073517
3.71,223.073517
3.715,223.073517
3.72,223.073517
3.725,223.073517
3.73,223.073517
3.735,223.073517
3.74,223.073517
3.745,223.073517
3.75,223.073517
3.755,223.073517
3.76,223.073517
3.765,223.073517
3.77,223.073517
3.775,223.073517
3.78,223.073517
3.785,223.073517
3.79,223.073517
3.795,223.073517
3.8,223.073517
3.805,223.073517
3.81,223.073517
3.815,223.073517
3.82,223.073517
3.825,223.073517
3.83,223.073517
3.835,223.073517
3.84,223.073517
3.845,223.073517
3.85,223.073517
3.855,223.073517
3.86,223.073517
3.865,223.073517
3.87,223.073517
3.875,223.073517
3.88,0
3.885,0
3.89,0
3.895,0
3.9,0
3.905,0
3.91,0
3.915,0
3.92,0
3.925,0
3.93,0
3.935,0
3.94,0
3.945,0
3.95,0
3.955,0
3.96,0
3.965,0
3.97,0
3.975,0
3.98,0
3.985,0
3.99,0
3.995,0
4,0
4.005,0
4.01,0
4.015,0
4.02,0
4.025,0
4.03,0
4.035,0
4.04,0
4.045,0
4.05,0
4.055,0
4.06,0
4.065,0
4.07,0
4.075,0
4.08,0
4.085,0
4.09,0
4.095,0
4.1,0
4.105,0
4.11,0
4.115,0
4.12,0
4.125,0
4.13,0
4.135,0
4.14,0
4.145,0
4.15,0
4.155,0
4.16,0
4.165,0
4.17,0
4.175,0
4.18,0
4.185,0
4.19,0
4.195,0
4.2,0
4.205,0
4.21,0
4.215,0
4.22,0
4.225,0
4.23,0
4.235,0
4.24,0
4.245,0
4.25,0
4.255,0
4.26,0
4.265,0
4.27,0
4.275,0
4.28,0
4.285,0
4.29,0
4.295,0
4.3,0
4.305,0
4.31,0
4.315,0
4.32,0
4.325,0
4.33,0
4.335,0
4.34,0
4.345,0
4.35,0
4.355,0
4.36,0
4.365,0
4.37,0
4.375,0
4.38,0
4.385,0
4.39,0
4.395,0
4.4,0
4.405,0
4.41,0
4.415,0
4.42,0
4.425,0
4.43,0
4.435,0
4.44,0
4.445,0
4.45,0
4.455,0
4.46,0
4.465,0
4.47,0
4.475,0
4.48,0
4.485,0
4.49,0
4.495,0
4.5,0
4.505,0
4.51,0
4.515,0
4.52,0
4.525,0
4.53,0
4.535,0
4.54,0
4.545,0
4.55,0
4.555,0
4.56,0
4.565,0
4.57,0
4.575,0
4.58,0
4.585,0
4.59,0
4.595,0
4.6,0
4.605,0
4.61,0
4.615,0
4.62,0
4.625,0
4.63,0
4.635,0
4.64,0
4.645,0
4.65,0
4.655,0
4.66,0
4.665,0
4.67,0
4.675,0
4.68,0
4.685,0
4.69,0
4.695,0
4.7,0
4.705,0
4.71,0
4.715,0
4.72,0
4.725,0
4.73,0
4.735,0
4.74,0
4.745,0
4.75,0
4.755,0
4.76,0
4.765,0
4.77,0
4.775,0
4.78,0
4.785,0
4.79,0
4.795,0
4.8,0
4.805,0
4.81,0
4.815,0
4.82,0
4.825,0
4.83,0
4.835,0
4.84,0
4.845,0
4.85,0
4.855,0
4.86,0
4.865,0
4.87,0
4.875,0
4.88,0
4.885,0
4.89,0
4.895,0
4.9,0
4.905,0
4.91,0
4.915,0
4.92,0
4.925,0
4.93,0
4.935,0
4.94,0
4.945,0
4.95,0
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
