time_s,Mux_Trajectory_X_1_
10.055,-0.216983974
10.06,-0.216983974
10.065,-0.216983974
10.07,-0.216983974
10.075,-0.216983974
10.08,-0.216983974
10.085,-0.216983974
10.09,-0.216983974
10.095,-0.216983974
10.1,-0.216983974
10.105,-0.216983974
10.11,-0.216983974
10.115,-0.216983974
10.12,-0.216983974
10.125,-0.216983974
10.13,-0.216983974
10.135,-0.216983974
10.14,-0.216983974
10.145,-0.216983974
10.15,-0.216983974
10.155,-0.216983974
10.16,-0.216983974
10.165,-0.216983974
10.17,-0.216983974
10.175,-0.216983974
10.18,-0.216983974
10.185,-0.216983974
10.19,-0.216983974
10.195,-0.216983974
10.2,-0.216983974
10.205,-0.216983974
10.21,-0.216983974
10.215,-0.216983974
10.22,-0.216983974
10.225,-0.216983974
10.23,-0.216983974
10.235,-0.216983974
10.24,-0.216983974
10.245,-0.216983974
10.25,-0.216983974
10.255,-0.216983974
10.26,-0.216983974
10.265,-0.216983974
10.27,-0.216983974
10.275,-0.216983974
10.28,-0.216983974
10.285,-0.216983974
10.29,-0.216983974
10.295,-0.216983974
10.3,-0.216983974
10.305,-0.216983974
10.31,-0.216983974
10.315,-0.216983974
10.32,-0.216983974
10.325,-0.216983974
10.33,-0.216983974
10.335,-0.216983974
10.34,-0.216983974
10.345,-0.216983974
10.35,-0.216983974
10.355,-0.216983974
10.36,-0.216983974
10.365,-0.216983974
10.37,-0.216983974
10.375,-0.216983974
10.38,-0.216983974
10.385,-0.216983974
10.39,-0.216983974
10.395,-0.216983974
10.4,-0.216983974
10.405,-0.216983974
10.41,-0.216983974
10.415,-0.216983974
10.42,-0.216983974
10.425,-0.216983974
10.43,-0.216983974
10.435,-0.216983974
10.44,-0.216983974
10.445,-0.216983974
10.45,-0.216983974
10.455,-0.216983974
10.46,-0.216983974
10.465,-0.216983974
10.47,-0.216983974
10.475,-0.216983974
10.48,-0.216983974
10.485,-0.216983974
10.49,-0.216983974
10.495,-0.216983974
10.5,-0.216983974
10.505,-0.216983974
10.51,-0.216983974
10.515,-0.216983974
10.52,-0.216983974
10.525,-0.216983974
10.53,-0.216983974
10.535,-0.216983974
10.54,-0.216983974
10.545,-0.216983974
10.55,-0.216983974
10.555,-0.216983974
10.56,-0.216983974
10.565,-0.216983974
10.57,-0.216983974
10.575,-0.216983974
10.58,-0.216983974
10.585,-0.216983974
10.59,-0.216983974
10.595,-0.216983974
10.6,-0.216983974
10.605,-0.216983974
10.61,-0.216983974
10.615,-0.216983974
10.62,-0.216983974
10.625,-0.216983974
10.63,-0.216983974
10.635,-0.216983974
10.64,-0.216983974
10.645,-0.216983974
10.65,-0.216983974
10.655,-0.216983974
10.66,-0.216983974
10.665,-0.216983974
10.67,-0.216983974
10.675,-0.216983974
10.68,-0.216983974
10.685,-0.216983974
10.69,-0.216983974
10.695,-0.216983974
10.7,-0.216983974
10.705,-0.216983974
10.71,-0.216983974
10.715,-0.216983974
10.72,-0.216983974
10.725,-0.216983974
10.73,-0.216983974
10.735,-0.216983974
10.74,-0.216983974
10.745,-0.216983974
10.75,-0.216983974
10.755,-0.216983974
10.76,-0.216983974
10.765,-0.216983974
10.77,-0.216983974
10.775,-0.216983974
10.78,-0.216983974
10.785,-0.216983974
10.79,-0.216983974
10.795,-0.216983974
10.8,-0.216983974
10.805,-0.216983974
10.81,-0.216983974
10.815,-0.216983974
10.82,-0.216983974
10.825,-0.216983974
10.83,-0.216983974
10.835,-0.216983974
10.84,-0.216983974
10.845,-0.216983974
10.85,-0.216983974
10.855,-0.216983974
10.86,-0.216983974
10.865,-0.216983974
10.87,-0.216983974
10.875,-0.216983974
10.88,-0.216983974
10.885,-0.216983974
10.89,-0.216983974
10.895,-0.216983974
10.9,-0.216983974
10.905,-0.216983974
10.91,-0.216983974
10.915,-0.216983974
10.92,-0.216983974
10.925,-0.216983974
10.93,-0.216983974
10.935,-0.216983974
10.94,-0.216983974
10.945,-0.216983974
10.95,-0.216983974
10.955,-0.216983974
10.96,-0.216983974
10.965,-0.216983974
10.97,-0.216983974
10.975,-0.216983974
10.98,-0.216983974
10.985,-0.216983974
10.99,-0.216983974
10.995,-0.216983974
11,-0.216983974
11.005,-0.216983974
11.01,-0.216983974
11.015,-0.216983974
11.02,-0.216983974
11.025,-0.216983974
11.03,-0.216983974
11.035,-0.216983974
11.04,-0.216983974
11.045,-0.216983974
11.05,-0.216983974
11.055,-0.216983974
11.06,-0.216983974
11.065,-0.216983974
11.07,-0.216983974
11.075,-0.216983974
11.08,-0.216983974
11.085,-0.216983974
11.09,-0.216983974
11.095,-0.216983974
11.1,-0.216983974
11.105,-0.216983974
11.11,-0.216983974
11.115,-0.216983974
11.12,-0.216983974
11.125,-0.216983974
11.13,-0.216983974
11.135,-0.216983974
11.14,-0.216983974
11.145,-0.216983974
11.15,-0.216983974
11.155,-0.216983974
11.16,-0.216983974
11.165,-0.216983974
11.17,-0.216983974
11.175,-0.216983974
11.18,-0.216983974
11.185,-0.216983974
11.19,-0.216983974
11.195,-0.216983974
11.2,-0.216983974
11.205,-0.216983974
11.21,-0.216983974
11.215,-0.216983974
11.22,-0.216983974
11.225,-0.216983974
11.23,-0.216983974
11.235,-0.216983974
11.24,-0.216983974
11.245,-0.216983974
11.25,-0.216983974
11.255,-0.216983974
11.26,-0.216983974
11.265,-0.216983974
11.27,-0.216983974
11.275,-0.216983974
11.28,-0.216983974
11.285,-0.216983974
11.29,-0.216983974
11.295,-0.216983974
11.3,-0.216983974
11.305,-0.216983974
11.31,-0.216983974
11.315,-0.216983974
11.32,-0.216983974
11.325,-0.216983974
11.33,-0.216983974
11.335,-0.216983974
11.34,-0.216983974
11.345,-0.216983974
11.35,-0.216983974
11.355,-0.216983974
11.36,-0.216983974
11.365,-0.216983974
11.37,-0.216983974
11.375,-0.216983974
11.38,-0.216983974
11.385,-0.216983974
11.39,-0.216983974
11.395,-0.216983974
11.4,-0.216983974
11.405,-0.216983974
11.41,-0.216983974
11.415,-0.216983974
11.42,-0.216983974
11.425,-0.216983974
11.43,-0.216983974
11.435,-0.216983974
11.44,-0.216983974
11.445,-0.216983974
11.45,-0.216983974
11.455,-0.216983974
11.46,-0.216983974
11.465,-0.216983974
11.47,-0.216983974
11.475,-0.216983974
11.48,-0.216983974
11.485,-0.216983974
11.49,-0.216983974
11.495,-0.216983974
11.5,-0.216983974
11.505,-0.216983974
11.51,-0.216983974
11.515,-0.216983974
11.52,-0.216983974
11.525,-0.216983974
11.53,-0.216983974
11.535,-0.216983974
11.54,-0.216983974
11.545,-0.216983974
11.55,-0.216983974
11.555,-0.216983974
11.56,-0.216983974
11.565,-0.216983974
11.57,-0.216983974
11.575,-0.216983974
11.58,-0.216983974
11.585,-0.216983974
11.59,-0.216983974
11.595,-0.216983974
11.6,-0.216983974
11.605,-0.216983974
11.61,-0.216983974
11.615,-0.216983974
11.62,-0.216983974
11.625,-0.216983974
11.63,-0.216983974
11.635,-0.216983974
11.64,-0.216983974
11.645,-0.216983974
11.65,-0.216983974
11.655,-0.216983974
11.66,-0.216983974
11.665,-0.216983974
11.67,-0.216983974
11.675,-0.216983974
11.68,-0.216983974
11.685,-0.216983974
11.69,-0.216983974
11.695,-0.216983974
11.7,-0.216983974
11.705,-0.216983974
11.71,-0.216983974
11.715,-0.216983974
11.72,-0.216983974
11.725,-0.216983974
11.73,-0.216983974
11.735,-0.216983974
11.74,-0.216983974
11.745,-0.216983974
11.75,-0.216983974
11.755,-0.216983974
11.76,-0.216983974
11.765,-0.216983974
11.77,-0.216983974
11.775,-0.216983974
11.78,-0.216983974
11.785,-0.216983974
11.79,-0.216983974
11.795,-0.216983974
11.8,-0.216983974
11.805,-0.216983974
11.81,-0.216983974
11.815,-0.216983974
11.82,-0.216983974
11.825,-0.216983974
11.83,-0.216983974
11.835,-0.216983974
11.84,-0.216983974
11.845,-0.216983974
11.85,-0.216983974
11.855,-0.216983974
11.86,-0.216983974
11.865,-0.216983974
11.87,-0.216983974
11.875,-0.216983974
11.88,-0.216983974
11.885,-0.216983974
11.89,-0.216983974
11.895,-0.216983974
11.9,-0.216983974
11.905,-0.216983974
11.91,-0.216983974
11.915,-0.216983974
11.92,-0.216983974
11.925,-0.216983974
11.93,-0.216983974
11.935,-0.216983974
11.94,-0.216983974
11.945,-0.216983974
11.95,-0.216983974
11.955,-0.216983974
11.96,-0.216983974
11.965,-0.216983974
11.97,-0.216983974
11.975,-0.216983974
11.98,-0.216983974
11.985,-0.216983974
11.99,-0.216983974
11.995,-0.216983974
12,-0.216983974
12.005,-0.216983974
12.01,-0.216983974
12.015,-0.216983974
12.02,-0.216983974
12.025,-0.216983974
12.03,-0.216983974
12.035,-0.216983974
12.04,-0.216983974
12.045,-0.216983974
12.05,-0.216983974
12.055,-0.216983974
12.06,-0.216983974
12.065,-0.216983974
12.07,-0.216983974
12.075,-0.216983974
12.08,-0.216983974
12.085,-0.216983974
12.09,-0.216983974
12.095,-0.216983974
12.1,-0.216983974
12.105,-0.216983974
12.11,-0.216983974
12.115,-0.216983974
12.12,-0.216983974
12.125,-0.216983974
12.13,-0.216983974
12.135,-0.216983974
12.14,-0.216983974
12.145,-0.216983974
12.15,-0.216983974
12.155,-0.216983974
12.16,-0.216983974
12.165,-0.216983974
12.17,-0.216983974
12.175,-0.216983974
12.18,-0.216983974
12.185,-0.216983974
12.19,-0.216983974
12.195,-0.216983974
12.2,-0.216983974
12.205,-0.216983974
12.21,-0.216983974
12.215,-0.216983974
12.22,-0.216983974
12.225,-0.216983974
12.23,-0.216983974
12.235,-0.216983974
12.24,-0.216983974
12.245,-0.216983974
12.25,-0.216983974
12.255,-0.216983974
12.26,-0.216983974
12.265,-0.216983974
12.27,-0.216983974
12.275,-0.216983974
12.28,-0.216983974
12.285,-0.216983974
12.29,-0.216983974
12.295,-0.216983974
12.3,-0.216983974
12.305,-0.216983974
12.31,-0.216983974
12.315,-0.216983974
12.32,-0.216983974
12.325,-0.216983974
12.33,-0.216983974
12.335,-0.216983974
12.34,-0.216983974
12.345,-0.216983974
12.35,-0.216983974
12.355,-0.216983974
12.36,-0.216983974
12.365,-0.216983974
12.37,-0.216983974
12.375,-0.216983974
12.38,-0.216983974
12.385,-0.216983974
12.39,-0.216983974
12.395,-0.216983974
12.4,-0.216983974
12.405,-0.216983974
12.41,-0.216983974
12.415,-0.216983974
12.42,-0.216983974
12.425,-0.216983974
12.43,-0.216983974
12.435,-0.216983974
12.44,-0.216983974
12.445,-0.216983974
12.45,-0.216983974
12.455,-0.216983974
12.46,-0.216983974
12.465,-0.216983974
12.47,-0.216983974
12.475,-0.216983974
12.48,-0.216983974
12.485,-0.216983974
12.49,-0.216983974
12.495,-0.216983974
12.5,-0.216983974
12.505,-0.216983974
12.51,-0.216983974
12.515,-0.216983974
12.52,-0.216983974
12.525,-0.216983974
12.53,-0.216983974
12.535,-0.216983974
12.54,-0.216983974
12.545,-0.216983974
12.55,-0.216983974
12.555,-0.216983974
12.56,-0.216983974
12.565,-0.216983974
12.57,-0.216983974
12.575,-0.216983974
12.58,-0.216983974
12.585,-0.216983974
12.59,-0.216983974
12.595,-0.216983974
12.6,-0.216983974
12.605,-0.216983974
12.61,-0.216983974
12.615,-0.216983974
12.62,-0.216983974
12.625,-0.216983974
12.63,-0.216983974
12.635,-0.216983974
12.64,-0.216983974
12.645,-0.216983974
12.65,-0.216983974
12.655,-0.216983974
12.66,-0.216983974
12.665,-0.216983974
12.67,-0.216983974
12.675,-0.216983974
12.68,-0.216983974
12.685,-0.216983974
12.69,-0.216983974
12.695,-0.216983974
12.7,-0.216983974
12.705,-0.216983974
12.71,-0.216983974
12.715,-0.216983974
12.72,-0.216983974
12.725,-0.216983974
12.73,-0.216983974
12.735,-0.216983974
12.74,-0.216983974
12.745,-0.216983974
12.75,-0.216983974
12.755,-0.216983974
12.76,-0.216983974
12.765,-0.216983974
12.77,-0.216983974
12.775,-0.216983974
12.78,-0.216983974
12.785,-0.216983974
12.79,-0.216983974
12.795,-0.216983974
12.8,-0.216983974
12.805,-0.216983974
12.81,-0.216983974
12.815,-0.216983974
12.82,-0.216983974
12.825,-0.216983974
12.83,-0.216983974
12.835,-0.216983974
12.84,-0.216983974
12.845,-0.216983974
12.85,-0.216983974
12.855,-0.216983974
12.86,-0.216983974
12.865,-0.216983974
12.87,-0.216983974
12.875,-0.216983974
12.88,-0.216983974
12.885,-0.216983974
12.89,-0.216983974
12.895,-0.216983974
12.9,-0.216983974
12.905,-0.216983974
12.91,-0.216983974
12.915,-0.216983974
12.92,-0.216983974
12.925,-0.216983974
12.93,-0.216983974
12.935,-0.216983974
12.94,-0.216983974
12.945,-0.216983974
12.95,-0.216983974
12.955,-0.216983974
12.96,-0.216983974
12.965,-0.216983974
12.97,-0.216983974
12.975,-0.216983974
12.98,-0.216983974
12.985,-0.216983974
12.99,-0.216983974
12.995,-0.216983974
13,-0.216983974
13.005,-0.216983974
13.01,-0.216983974
13.015,-0.216983974
13.02,-0.216983974
13.025,-0.216983974
13.03,-0.216983974
13.035,-0.216983974
13.04,-0.216983974
13.045,-0.216983974
13.05,-0.216983974
13.055,-0.216983974
13.06,-0.216983974
13.065,-0.216983974
13.07,-0.216983974
13.075,-0.216983974
13.08,-0.216983974
13.085,-0.216983974
13.09,-0.216983974
13.095,-0.216983974
13.1,-0.216983974
13.105,-0.216983974
13.11,-0.216983974
13.115,-0.216983974
13.12,-0.216983974
13.125,-0.216983974
13.13,-0.216983974
13.135,-0.216983974
13.14,-0.216983974
13.145,-0.216983974
13.15,-0.216983974
13.155,-0.216983974
13.16,-0.216983974
13.165,-0.216983974
13.17,-0.216983974
13.175,-0.216983974
13.18,-0.216983974
13.185,-0.216983974
13.19,-0.216983974
13.195,-0.216983974
13.2,-0.216983974
13.205,-0.216983974
13.21,-0.216983974
13.215,-0.216983974
13.22,-0.216983974
13.225,-0.216983974
13.23,-0.216983974
13.235,-0.216983974
13.24,-0.216983974
13.245,-0.216983974
13.25,-0.216983974
13.255,-0.216983974
13.26,-0.216983974
13.265,-0.216983974
13.27,-0.216983974
13.275,-0.216983974
13.28,-0.216983974
13.285,-0.216983974
13.29,-0.216983974
13.295,-0.216983974
13.3,-0.216983974
13.305,-0.216983974
13.31,-0.216983974
13.315,-0.216983974
13.32,-0.216983974
13.325,-0.216983974
13.33,-0.216983974
13.335,-0.216983974
13.34,-0.216983974
13.345,-0.216983974
13.35,-0.216983974
13.355,-0.216983974
13.36,-0.216983974
13.365,-0.216983974
13.37,-0.216983974
13.375,-0.216983974
13.38,-0.216983974
13.385,-0.216983974
13.39,-0.216983974
13.395,-0.216983974
13.4,-0.216983974
13.405,-0.216983974
13.41,-0.216983974
13.415,-0.216983974
13.42,-0.216983974
13.425,-0.216983974
13.43,-0.216983974
13.435,-0.216983974
13.44,-0.216983974
13.445,-0.216983974
13.45,-0.216983974
13.455,-0.216983974
13.46,-0.216983974
13.465,-0.216983974
13.47,-0.216983974
13.475,-0.216983974
13.48,-0.216983974
13.485,-0.216983974
13.49,-0.216983974
13.495,-0.216983974
13.5,-0.216983974
13.505,-0.216983974
13.51,-0.216983974
13.515,-0.216983974
13.52,-0.216983974
13.525,-0.216983974
13.53,-0.216983974
13.535,-0.216983974
13.54,-0.216983974
13.545,-0.216983974
13.55,-0.216983974
13.555,-0.216983974
13.56,-0.216983974
13.565,-0.216983974
13.57,-0.216983974
13.575,-0.216983974
13.58,-0.216983974
13.585,-0.216983974
13.59,-0.216983974
13.595,-0.216983974
13.6,-0.216983974
13.605,-0.216983974
13.61,-0.216983974
13.615,-0.216983974
13.62,-0.216983974
13.625,-0.216983974
13.63,-0.216983974
13.635,-0.216983974
13.64,-0.216983974
13.645,-0.216983974
13.65,-0.216983974
13.655,-0.216983974
13.66,-0.216983974
13.665,-0.216983974
13.67,-0.216983974
13.675,-0.216983974
13.68,-0.216983974
13.685,-0.216983974
13.69,-0.216983974
13.695,-0.216983974
13.7,-0.216983974
13.705,-0.216983974
13.71,-0.216983974
13.715,-0.216983974
13.72,-0.216983974
13.725,-0.216983974
13.73,-0.216983974
13.735,-0.216983974
13.74,-0.216983974
13.745,-0.216983974
13.75,-0.216983974
13.755,-0.216983974
13.76,-0.216983974
13.765,-0.216983974
13.77,-0.216983974
13.775,-0.216983974
13.78,-0.216983974
13.785,-0.216983974
13.79,-0.216983974
13.795,-0.216983974
13.8,-0.216983974
13.805,-0.216983974
13.81,-0.216983974
13.815,-0.216983974
13.82,-0.216983974
13.825,-0.216983974
13.83,-0.216983974
13.835,-0.216983974
13.84,-0.216983974
13.845,-0.216983974
13.85,-0.216983974
13.855,-0.216983974
13.86,-0.216983974
13.865,-0.216983974
13.87,-0.216983974
13.875,-0.216983974
13.88,-0.216983974
13.885,-0.216983974
13.89,-0.216983974
13.895,-0.216983974
13.9,-0.216983974
13.905,-0.216983974
13.91,-0.216983974
13.915,-0.216983974
13.92,-0.216983974
13.925,-0.216983974
13.93,-0.216983974
13.935,-0.216983974
13.94,-0.216983974
13.945,-0.216983974
13.95,-0.216983974
13.955,-0.216983974
13.96,-0.216983974
13.965,-0.216983974
13.97,-0.216983974
13.975,-0.216983974
13.98,-0.216983974
13.985,-0.216983974
13.99,-0.216983974
13.995,-0.216983974
14,-0.216983974
14.005,-0.216983974
14.01,-0.216983974
14.015,-0.216983974
14.02,-0.216983974
14.025,-0.216983974
14.03,-0.216983974
14.035,-0.216983974
14.04,-0.216983974
14.045,-0.216983974
14.05,-0.216983974
14.055,-0.216983974
14.06,-0.216983974
14.065,-0.216983974
14.07,-0.216983974
14.075,-0.216983974
14.08,-0.216983974
14.085,-0.216983974
14.09,-0.216983974
14.095,-0.216983974
14.1,-0.216983974
14.105,-0.216983974
14.11,-0.216983974
14.115,-0.216983974
14.12,-0.216983974
14.125,-0.216983974
14.13,-0.216983974
14.135,-0.216983974
14.14,-0.216983974
14.145,-0.216983974
14.15,-0.216983974
14.155,-0.216983974
14.16,-0.216983974
14.165,-0.216983974
14.17,-0.216983974
14.175,-0.216983974
14.18,-0.216983974
14.185,-0.216983974
14.19,-0.216983974
14.195,-0.216983974
14.2,-0.216983974
14.205,-0.216983974
14.21,-0.216983974
14.215,-0.216983974
14.22,-0.216983974
14.225,-0.216983974
14.23,-0.216983974
14.235,-0.216983974
14.24,-0.216983974
14.245,-0.216983974
14.25,-0.216983974
14.255,-0.216983974
14.26,-0.216983974
14.265,-0.216983974
14.27,-0.216983974
14.275,-0.216983974
14.28,-0.216983974
14.285,-0.216983974
