time_s,Mux1_1_
10.06,-0.311195284
10.065,-0.311195284
10.07,-0.311195284
10.075,-0.311195284
10.08,-0.311195284
10.085,-0.311195284
10.09,-0.311195284
10.095,-0.311195284
10.1,-0.311195284
10.105,-0.311195284
10.11,-0.311195284
10.115,-0.311195284
10.12,-0.311195284
10.125,-0.311195284
10.13,-0.311195284
10.135,-0.311195284
10.14,-0.311195284
10.145,-0.311195284
10.15,-0.311195284
10.155,-0.311195284
10.16,-0.311195284
10.165,-0.311195284
10.17,-0.311195284
10.175,-0.311195284
10.18,-0.311195284
10.185,-0.311195284
10.19,-0.311195284
10.195,-0.311195284
10.2,-0.311195284
10.205,-0.311195284
10.21,-0.311195284
10.215,-0.311195284
10.22,-0.311195284
10.225,-0.311195284
10.23,-0.311195284
10.235,-0.311195284
10.24,-0.311195284
10.245,-0.311195284
10.25,-0.311195284
10.255,-0.311195284
10.26,-0.311195284
10.265,-0.311195284
10.27,-0.311195284
10.275,-0.311195284
10.28,-0.311195284
10.285,-0.311195284
10.29,-0.311195284
10.295,-0.311195284
10.3,-0.311195284
10.305,-0.311195284
10.31,-0.311195284
10.315,-0.311195284
10.32,-0.311195284
10.325,-0.311195284
10.33,-0.311195284
10.335,-0.311195284
10.34,-0.311195284
10.345,-0.311195284
10.35,-0.311195284
10.355,-0.311195284
10.36,-0.311195284
10.365,-0.311195284
10.37,-0.311195284
10.375,-0.311195284
10.38,-0.311195284
10.385,-0.311195284
10.39,-0.311195284
10.395,-0.311195284
10.4,-0.311195284
10.405,-0.311195284
10.41,-0.311195284
10.415,-0.311195284
10.42,-0.311195284
10.425,-0.311195284
10.43,-0.311195284
10.435,-0.311195284
10.44,-0.311195284
10.445,-0.311195284
10.45,-0.311195284
10.455,-0.311195284
10.46,-0.311195284
10.465,-0.311195284
10.47,-0.311195284
10.475,-0.311195284
10.48,-0.311195284
10.485,-0.311195284
10.49,-0.311195284
10.495,-0.311195284
10.5,-0.311195284
10.505,-0.311195284
10.51,-0.311195284
10.515,-0.311195284
10.52,-0.311195284
10.525,-0.311195284
10.53,-0.311195284
10.535,-0.311195284
10.54,-0.311195284
10.545,-0.311195284
10.55,-0.311195284
10.555,-0.311195284
10.56,-0.311195284
10.565,-0.311195284
10.57,-0.311195284
10.575,-0.311195284
10.58,-0.311195284
10.585,-0.311195284
10.59,-0.311195284
10.595,-0.311195284
10.6,-0.311195284
10.605,-0.311195284
10.61,-0.311195284
10.615,-0.311195284
10.62,-0.311195284
10.625,-0.311195284
10.63,-0.311195284
10.635,-0.311195284
10.64,-0.311195284
10.645,-0.311195284
10.65,-0.311195284
10.655,-0.311195284
10.66,-0.311195284
10.665,-0.311195284
10.67,-0.311195284
10.675,-0.311195284
10.68,-0.311195284
10.685,-0.311195284
10.69,-0.311195284
10.695,-0.311195284
10.7,-0.311195284
10.705,-0.311195284
10.71,-0.311195284
10.715,-0.311195284
10.72,-0.311195284
10.725,-0.311195284
10.73,-0.311195284
10.735,-0.311195284
10.74,-0.311195284
10.745,-0.311195284
10.75,-0.311195284
10.755,-0.311195284
10.76,-0.311195284
10.765,-0.311195284
10.77,-0.311195284
10.775,-0.311195284
10.78,-0.311195284
10.785,-0.311195284
10.79,-0.311195284
10.795,-0.311195284
10.8,-0.311195284
10.805,-0.311195284
10.81,-0.311195284
10.815,-0.311195284
10.82,-0.311195284
10.825,-0.311195284
10.83,-0.311195284
10.835,-0.311195284
10.84,-0.311195284
10.845,-0.311195284
10.85,-0.311195284
10.855,-0.311195284
10.86,-0.311195284
10.865,-0.311195284
10.87,-0.311195284
10.875,-0.311195284
10.88,-0.311195284
10.885,-0.311195284
10.89,-0.311195284
10.895,-0.311195284
10.9,-0.311195284
10.905,-0.311195284
10.91,-0.311195284
10.915,-0.311195284
10.92,-0.311195284
10.925,-0.311195284
10.93,-0.311195284
10.935,-0.311195284
10.94,-0.311195284
10.945,-0.311195284
10.95,-0.311195284
10.955,-0.311195284
10.96,-0.311195284
10.965,-0.311195284
10.97,-0.311195284
10.975,-0.311195284
10.98,-0.311195284
10.985,-0.311195284
10.99,-0.311195284
10.995,-0.311195284
11,-0.311195284
11.005,-0.311195284
11.01,-0.311195284
11.015,-0.311195284
11.02,-0.311195284
11.025,-0.311195284
11.03,-0.311195284
11.035,-0.311195284
11.04,-0.311195284
11.045,-0.311195284
11.05,-0.311195284
11.055,-0.311195284
11.06,-0.311195284
11.065,-0.311195284
11.07,-0.311195284
11.075,-0.311195284
11.08,-0.311195284
11.085,-0.311195284
11.09,-0.311195284
11.095,-0.311195284
11.1,-0.311195284
11.105,-0.311195284
11.11,-0.311195284
11.115,-0.311195284
11.12,-0.311195284
11.125,-0.311195284
11.13,-0.311195284
11.135,-0.311195284
11.14,-0.311195284
11.145,-0.311195284
11.15,-0.311195284
11.155,-0.311195284
11.16,-0.311195284
11.165,-0.311195284
11.17,-0.311195284
11.175,-0.311195284
11.18,-0.311195284
11.185,-0.311195284
11.19,-0.311195284
11.195,-0.311195284
11.2,-0.311195284
11.205,-0.311195284
11.21,-0.311195284
11.215,-0.311195284
11.22,-0.311195284
11.225,-0.311195284
11.23,-0.311195284
11.235,-0.311195284
11.24,-0.311195284
11.245,-0.311195284
11.25,-0.311195284
11.255,-0.311195284
11.26,-0.311195284
11.265,-0.311195284
11.27,-0.311195284
11.275,-0.311195284
11.28,-0.311195284
11.285,-0.311195284
11.29,-0.311195284
11.295,-0.311195284
11.3,-0.311195284
11.305,-0.311195284
11.31,-0.311195284
11.315,-0.311195284
11.32,-0.311195284
11.325,-0.311195284
11.33,-0.311195284
11.335,-0.311195284
11.34,-0.311195284
11.345,-0.311195284
11.35,-0.311195284
11.355,-0.311195284
11.36,-0.311195284
11.365,-0.311195284
11.37,-0.311195284
11.375,-0.311195284
11.38,-0.311195284
11.385,-0.311195284
11.39,-0.311195284
11.395,-0.311195284
11.4,-0.311195284
11.405,-0.311195284
11.41,-0.311195284
11.415,-0.311195284
11.42,-0.311195284
11.425,-0.311195284
11.43,-0.311195284
11.435,-0.311195284
11.44,-0.311195284
11.445,-0.311195284
11.45,-0.311195284
11.455,-0.311195284
11.46,-0.311195284
11.465,-0.311195284
11.47,-0.311195284
11.475,-0.311195284
11.48,-0.311195284
11.485,-0.311195284
11.49,-0.311195284
11.495,-0.311195284
11.5,-0.311195284
11.505,-0.311195284
11.51,-0.311195284
11.515,-0.311195284
11.52,-0.311195284
11.525,-0.311195284
11.53,-0.311195284
11.535,-0.311195284
11.54,-0.311195284
11.545,-0.311195284
11.55,-0.311195284
11.555,-0.311195284
11.56,-0.311195284
11.565,-0.311195284
11.57,-0.311195284
11.575,-0.311195284
11.58,-0.311195284
11.585,-0.311195284
11.59,-0.311195284
11.595,-0.311195284
11.6,-0.311195284
11.605,-0.311195284
11.61,-0.311195284
11.615,-0.311195284
11.62,-0.311195284
11.625,-0.311195284
11.63,-0.311195284
11.635,-0.311195284
11.64,-0.311195284
11.645,-0.311195284
11.65,-0.311195284
11.655,-0.311195284
11.66,-0.311195284
11.665,-0.311195284
11.67,-0.311195284
11.675,-0.311195284
11.68,-0.311195284
11.685,-0.311195284
11.69,-0.311195284
11.695,-0.311195284
11.7,-0.311195284
11.705,-0.311195284
11.71,-0.311195284
11.715,-0.311195284
11.72,-0.311195284
11.725,-0.311195284
11.73,-0.311195284
11.735,-0.311195284
11.74,-0.311195284
11.745,-0.311195284
11.75,-0.311195284
11.755,-0.311195284
11.76,-0.311195284
11.765,-0.311195284
11.77,-0.311195284
11.775,-0.311195284
11.78,-0.311195284
11.785,-0.311195284
11.79,-0.311195284
11.795,-0.311195284
11.8,-0.311195284
11.805,-0.311195284
11.81,-0.311195284
11.815,-0.311195284
11.82,-0.311195284
11.825,-0.311195284
11.83,-0.311195284
11.835,-0.311195284
11.84,-0.311195284
11.845,-0.311195284
11.85,-0.311195284
11.855,-0.311195284
11.86,-0.311195284
11.865,-0.311195284
11.87,-0.311195284
11.875,-0.311195284
11.88,-0.311195284
11.885,-0.311195284
11.89,-0.311195284
11.895,-0.311195284
11.9,-0.311195284
11.905,-0.311195284
11.91,-0.311195284
11.915,-0.311195284
11.92,-0.311195284
11.925,-0.311195284
11.93,-0.311195284
11.935,-0.311195284
11.94,-0.311195284
11.945,-0.311195284
11.95,-0.311195284
11.955,-0.311195284
11.96,-0.311195284
11.965,-0.311195284
11.97,-0.311195284
11.975,-0.311195284
11.98,-0.311195284
11.985,-0.311195284
11.99,-0.311195284
11.995,-0.311195284
12,-0.311195284
12.005,-0.311195284
12.01,-0.311195284
12.015,-0.311195284
12.02,-0.311195284
12.025,-0.311195284
12.03,-0.311195284
12.035,-0.311195284
12.04,-0.311195284
12.045,-0.311195284
12.05,-0.311195284
12.055,-0.311195284
12.06,-0.311195284
12.065,-0.311195284
12.07,-0.311195284
12.075,-0.311195284
12.08,-0.311195284
12.085,-0.311195284
12.09,-0.311195284
12.095,-0.311195284
12.1,-0.311195284
12.105,-0.311195284
12.11,-0.311195284
12.115,-0.311195284
12.12,-0.311195284
12.125,-0.311195284
12.13,-0.311195284
12.135,-0.311195284
12.14,-0.311195284
12.145,-0.311195284
12.15,-0.311195284
12.155,-0.311195284
12.16,-0.311195284
12.165,-0.311195284
12.17,-0.311195284
12.175,-0.311195284
12.18,-0.311195284
12.185,-0.311195284
12.19,-0.311195284
12.195,-0.311195284
12.2,-0.311195284
12.205,-0.311195284
12.21,-0.311195284
12.215,-0.311195284
12.22,-0.311195284
12.225,-0.311195284
12.23,-0.311195284
12.235,-0.311195284
12.24,-0.311195284
12.245,-0.311195284
12.25,-0.311195284
12.255,-0.311195284
12.26,-0.311195284
12.265,-0.311195284
12.27,-0.311195284
12.275,-0.311195284
12.28,-0.311195284
12.285,-0.311195284
12.29,-0.311195284
12.295,-0.311195284
12.3,-0.311195284
12.305,-0.311195284
12.31,-0.311195284
12.315,-0.311195284
12.32,-0.311195284
12.325,-0.311195284
12.33,-0.311195284
12.335,-0.311195284
12.34,-0.311195284
12.345,-0.311195284
12.35,-0.311195284
12.355,-0.311195284
12.36,-0.311195284
12.365,-0.311195284
12.37,-0.311195284
12.375,-0.311195284
12.38,-0.311195284
12.385,-0.311195284
12.39,-0.311195284
12.395,-0.311195284
12.4,-0.311195284
12.405,-0.311195284
12.41,-0.311195284
12.415,-0.311195284
12.42,-0.311195284
12.425,-0.311195284
12.43,-0.311195284
12.435,-0.311195284
12.44,-0.311195284
12.445,-0.311195284
12.45,-0.311195284
12.455,-0.311195284
12.46,-0.311195284
12.465,-0.311195284
12.47,-0.311195284
12.475,-0.311195284
12.48,-0.311195284
12.485,-0.311195284
12.49,-0.311195284
12.495,-0.311195284
12.5,-0.311195284
12.505,-0.311195284
12.51,-0.311195284
12.515,-0.311195284
12.52,-0.311195284
12.525,-0.311195284
12.53,-0.311195284
12.535,-0.311195284
12.54,-0.311195284
12.545,-0.311195284
12.55,-0.311195284
12.555,-0.311195284
12.56,-0.311195284
12.565,-0.311195284
12.57,-0.311195284
12.575,-0.311195284
12.58,-0.311195284
12.585,-0.311195284
12.59,-0.311195284
12.595,-0.311195284
12.6,-0.311195284
12.605,-0.311195284
12.61,-0.311195284
12.615,-0.311195284
12.62,-0.311195284
12.625,-0.311195284
12.63,-0.311195284
12.635,-0.311195284
12.64,-0.311195284
12.645,-0.311195284
12.65,-0.311195284
12.655,-0.311195284
12.66,-0.311195284
12.665,-0.311195284
12.67,-0.311195284
12.675,-0.311195284
12.68,-0.311195284
12.685,-0.311195284
12.69,-0.311195284
12.695,-0.311195284
12.7,-0.311195284
12.705,-0.311195284
12.71,-0.311195284
12.715,-0.311195284
12.72,-0.311195284
12.725,-0.311195284
12.73,-0.311195284
12.735,-0.311195284
12.74,-0.311195284
12.745,-0.311195284
12.75,-0.311195284
12.755,-0.311195284
12.76,-0.311195284
12.765,-0.311195284
12.77,-0.311195284
12.775,-0.311195284
12.78,-0.311195284
12.785,-0.311195284
12.79,-0.311195284
12.795,-0.311195284
12.8,-0.311195284
12.805,-0.311195284
12.81,-0.311195284
12.815,-0.311195284
12.82,-0.311195284
12.825,-0.311195284
12.83,-0.311195284
12.835,-0.311195284
12.84,-0.311195284
12.845,-0.311195284
12.85,-0.311195284
12.855,-0.311195284
12.86,-0.311195284
12.865,-0.311195284
12.87,-0.311195284
12.875,-0.311195284
12.88,-0.311195284
12.885,-0.311195284
12.89,-0.311195284
12.895,-0.311195284
12.9,-0.311195284
12.905,-0.311195284
12.91,-0.311195284
12.915,-0.311195284
12.92,-0.311195284
12.925,-0.311195284
12.93,-0.311195284
12.935,-0.311195284
12.94,-0.311195284
12.945,-0.311195284
12.95,-0.311195284
12.955,-0.311195284
12.96,-0.311195284
12.965,-0.311195284
12.97,-0.311195284
12.975,-0.311195284
12.98,-0.311195284
12.985,-0.311195284
12.99,-0.311195284
12.995,-0.311195284
13,-0.311195284
13.005,-0.311195284
13.01,-0.311195284
13.015,-0.311195284
13.02,-0.311195284
13.025,-0.311195284
13.03,-0.311195284
13.035,-0.311195284
13.04,-0.311195284
13.045,-0.311195284
13.05,-0.311195284
13.055,-0.311195284
13.06,-0.311195284
13.065,-0.311195284
13.07,-0.311195284
13.075,-0.311195284
13.08,-0.311195284
13.085,-0.311195284
13.09,-0.311195284
13.095,-0.311195284
13.1,-0.311195284
13.105,-0.311195284
13.11,-0.311195284
13.115,-0.311195284
13.12,-0.311195284
13.125,-0.311195284
13.13,-0.311195284
13.135,-0.311195284
13.14,-0.311195284
13.145,-0.311195284
13.15,-0.311195284
13.155,-0.311195284
13.16,-0.311195284
13.165,-0.311195284
13.17,-0.311195284
13.175,-0.311195284
13.18,-0.311195284
13.185,-0.311195284
13.19,-0.311195284
13.195,-0.311195284
13.2,-0.311195284
13.205,-0.311195284
13.21,-0.311195284
13.215,-0.311195284
13.22,-0.311195284
13.225,-0.311195284
13.23,-0.311195284
13.235,-0.311195284
13.24,-0.311195284
13.245,-0.311195284
13.25,-0.311195284
13.255,-0.311195284
13.26,-0.311195284
13.265,-0.311195284
13.27,-0.311195284
13.275,-0.311195284
13.28,-0.311195284
13.285,-0.311195284
13.29,-0.311195284
13.295,-0.311195284
13.3,-0.311195284
13.305,-0.311195284
13.31,-0.311195284
13.315,-0.311195284
13.32,-0.311195284
13.325,-0.311195284
13.33,-0.311195284
13.335,-0.311195284
13.34,-0.311195284
13.345,-0.311195284
13.35,-0.311195284
13.355,-0.311195284
13.36,-0.311195284
13.365,-0.311195284
13.37,-0.311195284
13.375,-0.311195284
13.38,-0.311195284
13.385,-0.311195284
13.39,-0.311195284
13.395,-0.311195284
13.4,-0.311195284
13.405,-0.311195284
13.41,-0.311195284
13.415,-0.311195284
13.42,-0.311195284
13.425,-0.311195284
13.43,-0.311195284
13.435,-0.311195284
13.44,-0.311195284
13.445,-0.311195284
13.45,-0.311195284
13.455,-0.311195284
13.46,-0.311195284
13.465,-0.311195284
13.47,-0.311195284
13.475,-0.311195284
13.48,-0.311195284
13.485,-0.311195284
13.49,-0.311195284
13.495,-0.311195284
13.5,-0.311195284
13.505,-0.311195284
13.51,-0.311195284
13.515,-0.311195284
13.52,-0.311195284
13.525,-0.311195284
13.53,-0.311195284
13.535,-0.311195284
13.54,-0.311195284
13.545,-0.311195284
13.55,-0.311195284
13.555,-0.311195284
13.56,-0.311195284
13.565,-0.311195284
13.57,-0.311195284
13.575,-0.311195284
13.58,-0.311195284
13.585,-0.311195284
13.59,-0.311195284
13.595,-0.311195284
13.6,-0.311195284
13.605,-0.311195284
13.61,-0.311195284
13.615,-0.311195284
13.62,-0.311195284
13.625,-0.311195284
13.63,-0.311195284
13.635,-0.311195284
13.64,-0.311195284
13.645,-0.311195284
13.65,-0.311195284
13.655,-0.311195284
13.66,-0.311195284
13.665,-0.311195284
13.67,-0.311195284
13.675,-0.311195284
13.68,-0.311195284
13.685,-0.311195284
13.69,-0.311195284
13.695,-0.311195284
13.7,-0.311195284
13.705,-0.311195284
13.71,-0.311195284
13.715,-0.311195284
13.72,-0.311195284
13.725,-0.311195284
13.73,-0.311195284
13.735,-0.311195284
13.74,-0.311195284
13.745,-0.311195284
13.75,-0.311195284
13.755,-0.311195284
13.76,-0.311195284
13.765,-0.311195284
13.77,-0.311195284
13.775,-0.311195284
13.78,-0.311195284
13.785,-0.311195284
13.79,-0.311195284
13.795,-0.311195284
13.8,-0.311195284
13.805,-0.311195284
13.81,-0.311195284
13.815,-0.311195284
13.82,-0.311195284
13.825,-0.311195284
13.83,-0.311195284
13.835,-0.311195284
13.84,-0.311195284
13.845,-0.311195284
13.85,-0.311195284
13.855,-0.311195284
13.86,-0.311195284
13.865,-0.311195284
13.87,-0.311195284
13.875,-0.311195284
13.88,-0.311195284
13.885,-0.311195284
13.89,-0.311195284
13.895,-0.311195284
13.9,-0.311195284
13.905,-0.311195284
13.91,-0.311195284
13.915,-0.311195284
13.92,-0.311195284
13.925,-0.311195284
13.93,-0.311195284
13.935,-0.311195284
13.94,-0.311195284
13.945,-0.311195284
13.95,-0.311195284
13.955,-0.311195284
13.96,-0.311195284
13.965,-0.311195284
13.97,-0.311195284
13.975,-0.311195284
13.98,-0.311195284
13.985,-0.311195284
13.99,-0.311195284
13.995,-0.311195284
14,-0.311195284
14.005,-0.311195284
14.01,-0.311195284
14.015,-0.311195284
14.02,-0.311195284
14.025,-0.311195284
14.03,-0.311195284
14.035,-0.311195284
14.04,-0.311195284
14.045,-0.311195284
14.05,-0.311195284
14.055,-0.311195284
14.06,-0.311195284
14.065,-0.311195284
14.07,-0.311195284
14.075,-0.311195284
14.08,-0.311195284
14.085,-0.311195284
14.09,-0.311195284
14.095,-0.311195284
14.1,-0.311195284
14.105,-0.311195284
14.11,-0.311195284
14.115,-0.311195284
14.12,-0.311195284
14.125,-0.311195284
14.13,-0.311195284
14.135,-0.311195284
14.14,-0.311195284
14.145,-0.311195284
14.15,-0.311195284
14.155,-0.311195284
14.16,-0.311195284
14.165,-0.311195284
14.17,-0.311195284
14.175,-0.311195284
14.18,-0.311195284
14.185,-0.311195284
14.19,-0.311195284
14.195,-0.311195284
14.2,-0.311195284
14.205,-0.311195284
14.21,-0.311195284
14.215,-0.311195284
14.22,-0.311195284
14.225,-0.311195284
14.23,-0.311195284
14.235,-0.311195284
14.24,-0.311195284
14.245,-0.311195284
14.25,-0.311195284
14.255,-0.311195284
14.26,-0.311195284
14.265,-0.311195284
14.27,-0.311195284
14.275,-0.311195284
14.28,-0.311195284
14.285,-0.311195284
