time_s,safe_yaw
2.195,-0.237658381
2.2,-0.238887697
2.205,359.918488
2.21,0.0102594653
2.215,359.875885
2.22,0.0985642672
2.225,277.690918
2.23,360.675568
2.235,5.48139191
2.24,360.725433
2.245,0.496299326
2.25,0.49603942
2.255,0.49573043
2.26,0.392182916
2.265,360.610046
2.27,0.489109516
2.275,360.685699
2.28,360.632324
2.285,0.190989986
2.29,0.571704745
2.295,360.607758
2.3,360.814758
2.305,1.27845836
2.31,1.30478334
2.315,362.104462
2.32,362.080109
2.325,1.57979786
2.33,1.26391828
2.335,361.410156
2.34,361.171906
2.345,0.886041224
2.35,360.513245
2.355,0.379313916
2.36,360.734314
2.365,0.805792093
2.37,361.057434
2.375,361.17984
2.38,0.917242944
2.385,1.11349273
2.39,361.199982
2.395,360.604584
2.4,0.457156897
2.405,361.216156
2.41,0.800718546
2.415,0.901029229
2.42,361.263092
2.425,360.91922
2.43,0.506764591
2.435,0.507534862
2.44,360.832153
2.445,360.7034
2.45,0.334568352
2.455,360.530457
2.46,0.281744212
2.465,360.320221
2.47,0.221873879
2.475,0.385478348
2.48,360.530945
2.485,360.629791
2.49,0.665671885
2.495,361.30835
2.5,1.01771164
2.505,360.819672
2.51,0.439581901
2.515,0.407854855
2.52,360.335785
2.525,0.0412544049
2.53,0.0301466528
2.535,0.0134936683
2.54,437.131714
2.545,-0.759802699
2.55,359.597748
2.555,-4.88583279
2.56,-9.42998028
2.565,358.532104
2.57,358.956787
2.575,-0.653678894
2.58,358.84726
2.585,-0.976997912
2.59,358.686859
2.595,2.90328074
2.6,-0.78348732
2.605,359.377289
2.61,359.343689
2.615,-0.740362942
2.62,358.694611
2.625,-0.933050632
2.63,358.698853
2.635,-0.859838247
2.64,358.08017
2.645,-1.33794844
2.65,-1.3901068
2.655,-1.44148111
2.66,-1.56415987
2.665,358.60437
2.67,357.728699
2.675,357.626617
2.68,357.509399
2.685,357.378204
2.69,357.492188
2.695,-1.62809205
2.7,-1.54003251
2.705,357.556824
2.71,357.651398
2.715,-1.41026604
2.72,358.289825
2.725,358.37204
2.73,358.205841
2.735,-1.20883191
2.74,358.016998
2.745,357.931091
2.75,357.552185
2.755,-1.5179106
2.76,-1.5830586
2.765,356.819397
2.77,-1.82253516
2.775,357.003448
2.78,-1.55100727
2.785,357.733337
2.79,358.014435
2.795,-0.817418456
2.8,-0.681342781
2.805,357.974731
2.81,-1.29473114
2.815,358.219696
2.82,-0.701546192
2.825,357.623627
2.83,0
2.835,0
2.84,0
2.845,0
2.85,0
2.855,0
2.86,0
2.865,0
2.87,0
2.875,0
2.88,0
2.885,0
2.89,0
2.895,0
2.9,0
2.905,0
2.91,0
2.915,0
2.92,0
2.925,0
2.93,0
2.935,0
2.94,0
2.945,0
2.95,0
2.955,0
2.96,0
2.965,0
2.97,0
2.975,0
2.98,0
2.985,0
2.99,0
2.995,0
3,0
3.005,0
3.01,0
3.015,0
3.02,0
3.025,0
3.03,0
3.035,0
3.04,0
3.045,0
3.05,0
3.055,0
3.06,0
3.065,0
3.07,0
3.075,0
3.08,0
3.085,0
3.09,0
3.095,0
3.1,0
3.105,0
3.11,0
3.115,0
3.12,0
3.125,0
3.13,358.624603
3.135,-0.233562514
3.14,358.966339
3.145,0.352059454
3.15,359.269928
3.155,0.634688735
3.16,360.164551
3.165,1.62400246
3.17,361.080353
3.175,1.91781199
3.18,360.779938
3.185,2.58362889
3.19,362.186371
3.195,3.03129005
3.2,362.79126
3.205,4.32753801
3.21,363.193787
3.215,4.17083073
3.22,363.235321
3.225,363.147064
3.23,4.1639843
3.235,4.21995735
3.24,363.16806
3.245,4.16732454
3.25,363.170166
3.255,4.16767979
3.26,363.171753
3.265,4.18248463
3.27,363.140686
3.275,4.35822773
3.28,363.43631
3.285,4.28888893
3.29,363.133575
3.295,2.96260262
3.3,361.524292
3.305,-16.2266903
3.31,344.120819
3.315,-0.402765065
3.32,357.786591
3.325,-1.51830733
3.33,357.000702
3.335,-1.69920373
3.34,358.203766
3.345,-0.248685628
3.35,358.93103
3.355,-0.742864192
3.36,358.759094
3.365,-0.876896501
3.37,357.650909
3.375,-1.77579176
3.38,357.502502
3.385,-1.99038243
3.39,357.527222
3.395,357.588959
3.4,-1.47921133
3.405,358.066803
3.41,-1.29723108
3.415,358.438995
3.42,-1.06637692
3.425,358.300507
3.43,-1.77817404
3.435,-1.25653827
3.44,358.571533
3.445,-0.908655286
3.45,358.66214
3.455,-1.08552134
3.46,-1.09023213
3.465,-1.08608341
3.47,-0.865211248
3.475,358.997986
3.48,-1.16328657
3.485,358.33902
3.49,-0.937716484
3.495,358.76416
3.5,-1.51386809
3.505,358.129181
3.51,-1.49331164
3.515,-1.22556639
3.52,357.851593
3.525,357.783661
3.53,357.845581
3.535,-1.491503
3.54,358.03894
3.545,-1.41488111
3.55,-1.38087416
3.555,358.817017
3.56,358.595398
3.565,-0.668822825
3.57,358.772919
3.575,-0.684149265
3.58,-0.935544968
3.585,358.454498
3.59,358.855408
3.595,0.394227892
3.6,359.895844
3.605,0.555544019
3.61,0.765611887
3.615,360.188141
3.62,360.477142
3.625,0.96904403
3.63,359.750031
3.635,0.777356327
3.64,360.09259
3.645,0.924011171
3.65,359.94632
3.655,1.37546086
3.66,360.534576
3.665,1.40799546
3.67,0.699886084
3.675,358.894012
3.68,-0.0763341784
3.685,358.610535
3.69,358.691162
3.695,359.19693
3.7,1.31260383
3.705,1.30915523
3.71,360.552399
3.715,360.512573
3.72,2.0964148
3.725,360.77301
3.73,2.7730763
3.735,361.73053
3.74,3.38338327
3.745,362.463135
3.75,4.23094368
3.755,362.828583
3.76,4.38994408
3.765,362.917969
3.77,4.75744963
3.775,363.475342
3.78,5.15529728
3.785,363.178467
3.79,362.805511
3.795,3.86968207
3.8,3.98757529
3.805,362.193604
3.81,361.967285
3.815,3.62171793
3.82,3.56317449
3.825,0
3.83,0
3.835,0
3.84,0
3.845,0
3.85,0
3.855,0
3.86,0
3.865,0
3.87,0
3.875,0
3.88,0
3.885,0
3.89,0
3.895,0
3.9,0
3.905,0
3.91,0
3.915,0
3.92,0
3.925,0
3.93,0
3.935,0
3.94,0
3.945,0
3.95,0
3.955,0
3.96,0
3.965,0
3.97,0
3.975,0
3.98,0
3.985,0
3.99,0
3.995,0
4,0
4.005,0
4.01,0
4.015,0
4.02,0
4.025,0
4.03,0
4.035,0
4.04,0
4.045,0
4.05,0
4.055,0
4.06,0
4.065,0
4.07,0
4.075,0
4.08,0
4.085,0
4.09,0
4.095,0
4.1,0
4.105,0
4.11,0
4.115,0
4.12,0
4.125,0
4.13,0
4.135,360.497498
4.14,2.34841871
4.145,3.56197906
4.15,3.82613897
4.155,4.09194946
4.16,0.604138911
4.165,0.643307388
4.17,0.680358708
4.175,0.71486038
4.18,2.2192533
4.185,361.674408
4.19,362.668976
4.195,362.875183
4.2,362.294861
4.205,362.204315
4.21,362.102142
4.215,361.987396
4.22,2.73667407
4.225,1.6154784
4.23,2.96878672
4.235,362.48465
4.24,3.53130913
4.245,363.228851
4.25,3.57740402
4.255,362.378815
4.26,362.266418
4.265,3.22545028
4.27,3.35594988
4.275,3.29087186
4.28,3.25848985
4.285,3.28932762
4.29,1.6356802
4.295,1.60566807
4.3,2.26725221
4.305,2.34765553
4.31,361.985962
4.315,361.825378
4.32,361.661957
4.325,361.495667
4.33,1.3460716
4.335,1.17407119
4.34,1.00385559
4.345,0.835458457
4.35,360.910614
4.355,-0.086263448
4.36,-0.239694729
4.365,-0.394393146
4.37,-0.131196469
4.375,359.94574
4.38,-0.18020913
4.385,359.278137
4.39,358.836151
4.395,-0.509999573
4.4,-0.674875259
4.405,359.876312
4.41,-0.305769861
4.415,359.665375
4.42,359.23764
4.425,0.0409363918
4.43,360.119781
4.435,-0.775076449
4.44,-0.585620999
4.445,358.840302
4.45,-1.17197418
4.455,358.928345
4.46,-0.683055043
4.465,358.579041
4.47,357.818207
4.475,-2.57701612
4.48,-2.86790943
4.485,357.074127
4.49,356.399872
4.495,-3.4623785
4.5,356.646179
4.505,-3.42125273
4.51,356.834686
4.515,-2.91216421
4.52,357.449097
4.525,-2.35024619
4.53,-2.51440263
4.535,357.503632
4.54,-2.52109742
4.545,357.103363
4.55,356.233063
4.555,-3.45611024
4.56,355.151733
4.565,-4.58363152
4.57,355.235321
4.575,-4.41770458
4.58,-5.04004145
4.585,-4.3607955
4.59,355.373596
4.595,355.026642
4.6,-4.48685074
4.605,353.968994
4.61,-5.35046625
4.615,353.26886
4.62,353.482513
4.625,-4.93950033
4.63,-4.52738285
4.635,360.602692
4.64,359.899658
4.645,-0.0652705207
4.65,0.295738608
4.655,360.464996
4.66,-1.58393502
4.665,355.621796
4.67,-3.96324968
4.675,354.039398
4.68,354.366455
4.685,-4.2617836
4.69,-4.15246773
4.695,-4.04203367
4.7,-4.18207026
4.705,361.2565
4.71,354.274231
4.715,-5.31020308
4.72,-6.44999504
4.725,361.088257
4.73,0.327325344
4.735,353.432587
4.74,-5.80276108
4.745,353.228577
4.75,-5.03775835
4.755,363.013
4.76,2.34741521
4.765,354.227722
4.77,354.210663
4.775,-3.66517591
4.78,-3.60504293
4.785,354.049774
4.79,353.909729
4.795,353.769226
4.8,-3.75125551
4.805,364.273224
4.81,3.48079205
4.815,354.925873
4.82,354.628815
4.825,-3.38133335
4.83,-3.60127163
4.835,354.512451
4.84,0
4.845,0
4.85,0
4.855,0
4.86,0
4.865,0
4.87,0
4.875,0
4.88,0
4.885,0
4.89,0
4.895,0
4.9,0
4.905,0
4.91,0
4.915,0
4.92,0
4.925,0
4.93,0
4.935,0
4.94,0
4.945,0
4.95,0
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
6.82,0
6.825,0
6.83,0
6.835,0
6.84,0
6.845,0
6.85,0
6.855,0
6.86,0
6.865,0
6.87,0
6.875,0
6.88,0
6.885,0
6.89,0
6.895,0
6.9,0
6.905,0
6.91,0
6.915,0
6.92,0
6.925,0
6.93,0
6.935,0
6.94,0
6.945,0
6.95,0
6.955,0
6.96,0
6.965,0
6.97,0
6.975,0
6.98,0
6.985,0
6.99,0
6.995,0
7,0
7.005,0
7.01,0
7.015,0
7.02,0
7.025,0
7.03,0
7.035,0
7.04,0
7.045,0
7.05,0
7.055,0
7.06,0
7.065,0
7.07,0
7.075,0
7.08,0
7.085,0
7.09,0
7.095,0
7.1,0
7.105,0
7.11,0
7.115,0
7.12,0
7.125,0
7.13,0
7.135,0
7.14,0
7.145,0
7.15,0
7.155,0
7.16,0
7.165,0
7.17,0
7.175,0
7.18,0
7.185,0
7.19,0
7.195,0
7.2,0
7.205,0
7.21,0
7.215,0
7.22,0
7.225,0
7.23,0
7.235,0
7.24,0
7.245,0
7.25,0
7.255,0
7.26,0
7.265,0
7.27,0
7.275,0
7.28,0
7.285,0
7.29,0
7.295,0
7.3,0
7.305,0
7.31,0
7.315,0
7.32,0
7.325,0
7.33,0
7.335,0
7.34,0
7.345,0
7.35,0
7.355,0
7.36,0
7.365,0
7.37,0
7.375,0
7.38,0
7.385,0
7.39,0
7.395,0
7.4,0
7.405,0
7.41,0
7.415,0
7.42,0
7.425,0
7.43,0
7.435,0
7.44,0
7.445,0
7.45,0
7.455,0
7.46,0
7.465,0
7.47,0
7.475,0
7.48,0
7.485,0
7.49,0
7.495,0
7.5,0
7.505,0
7.51,0
7.515,0
7.52,0
7.525,0
7.53,0
7.535,0
7.54,0
7.545,0
7.55,0
7.555,0
7.56,0
7.565,0
7.57,0
7.575,0
7.58,0
7.585,0
7.59,0
7.595,0
7.6,0
7.605,0
7.61,0
7.615,0
7.62,0
7.625,0
7.63,0
7.635,0
7.64,0
7.645,0
7.65,0
7.655,0
7.66,0
7.665,0
7.67,0
7.675,0
7.68,0
7.685,0
7.69,0
7.695,0
7.7,0
7.705,0
7.71,0
7.715,0
7.72,0
7.725,0
7.73,0
7.735,0
7.74,0
7.745,0
7.75,0
7.755,0
7.76,0
7.765,0
7.77,0
7.775,0
7.78,0
7.785,0
7.79,0
7.795,0
7.8,0
7.805,0
7.81,0
7.815,0
7.82,0
7.825,0
7.83,0
7.835,0
7.84,0
7.845,0
7.85,0
7.855,0
7.86,0
7.865,0
7.87,0
7.875,0
7.88,0
7.885,0
7.89,0
7.895,0
7.9,0
7.905,0
7.91,0
7.915,0
7.92,0
7.925,0
7.93,0
7.935,0
7.94,0
7.945,0
7.95,0
7.955,0
7.96,0
7.965,0
7.97,0
7.975,0
7.98,0
7.985,0
7.99,0
7.995,0
8,0
8.005,0
8.01,0
8.015,0
8.02,0
8.025,0
8.03,0
8.035,0
8.04,0
8.045,0
8.05,0
8.055,0
8.06,0
8.065,0
8.07,0
8.075,0
8.08,0
8.085,0
8.09,0
8.095,0
8.1,0
8.105,0
8.11,0
8.115,0
8.12,0
8.125,0
8.13,0
8.135,0
8.14,0
8.145,0
8.15,0
8.155,0
8.16,0
8.165,0
8.17,0
8.175,0
8.18,0
8.185,0
8.19,0
8.195,0
8.2,0
8.205,0
