time_s,fused_x
2.17,0.463447541
2.175,0.457804024
2.18,0.464268804
2.185,0.459454
2.19,0.464930058
2.195,0.459534109
2.2,0.465556085
2.205,0.463163555
2.21,0.467528552
2.215,0.462867111
2.22,0.467042506
2.225,0.463213265
2.23,0.466541797
2.235,0.463199347
2.24,0.467049658
2.245,0.459923595
2.25,0.458703548
2.255,0.465022743
2.26,0.464785755
2.265,0.456810206
2.27,0.461969256
2.275,0.460210562
2.28,0.469512939
2.285,0.463122427
2.29,0.46794349
2.295,0.459978253
2.3,0.466450483
2.305,0.456256956
2.31,0.464609325
2.315,0.46046719
2.32,0.470350206
2.325,0.464666575
2.33,0.471804917
2.335,0.457854182
2.34,0.468780786
2.345,0.462709367
2.35,0.477945805
2.355,0.468547642
2.36,0.472969353
2.365,0.46247223
2.37,0.461327702
2.375,0.460222274
2.38,0.458059937
2.385,0.475010812
2.39,0.463638842
2.395,0.473408759
2.4,0.463941544
2.405,0.474356383
2.41,0.47458595
2.415,0.474817932
2.42,0.467150927
2.425,0.475966841
2.43,0.476348609
2.435,0.476734549
2.44,0.463959873
2.445,0.475327104
2.45,0.471231103
2.455,0.455168635
2.46,0.4568097
2.465,0.474490792
2.47,0.464029193
2.475,0.472548455
2.48,0.459623426
2.485,0.469355375
2.49,0.46763286
2.495,0.457388163
2.5,0.457045436
2.505,0.473097205
2.51,0.470692933
2.515,0.455482483
2.52,0.465532124
2.525,0.463916421
2.53,0.464855999
2.535,0.45187673
2.54,0.450841457
2.545,0.449778706
2.55,0.457363337
2.555,0.468824595
2.56,0.455413729
2.565,0.465446174
2.57,0.453170925
2.575,0.464786023
2.58,0.464360416
2.585,0.46395275
2.59,0.460995018
2.595,0.448080063
2.6,0.45881784
2.605,0.457795888
2.61,0.448412478
2.615,0.446778983
2.62,0.460862309
2.625,0.460912257
2.63,0.461360961
2.635,0.456788927
2.64,0.46713534
2.645,0.468616664
2.65,0.45535332
2.655,0.455854982
2.66,0.460075945
2.665,0.460855454
2.67,0.446992964
2.675,0.452254802
2.68,0.462474436
2.685,0.464984685
2.69,0.448333979
2.695,0.458845347
2.7,0.45283258
2.705,0.454940885
2.71,0.465572476
2.715,0.453838438
2.72,0.463813871
2.725,0.456442922
2.73,0.46475637
2.735,0.454310954
2.74,0.46430096
2.745,0
2.75,0
2.755,0
2.76,0
2.765,0
2.77,0
2.775,0
2.78,0
2.785,0
2.79,0
2.795,0
2.8,0
2.805,0
2.81,0
2.815,0
2.82,0
2.825,0
2.83,0
2.835,0
2.84,0
2.845,0
2.85,0
2.855,0
2.86,0
2.865,0
2.87,0
2.875,0
2.88,0
2.885,0
2.89,0
2.895,0
2.9,0
2.905,0
2.91,0
2.915,0
2.92,0
2.925,0
2.93,0
2.935,0
2.94,0
2.945,0
2.95,0
2.955,0
2.96,0
2.965,0
2.97,0
2.975,0
2.98,0
2.985,0
2.99,0
2.995,0
3,0
3.005,0
3.01,0
3.015,0
3.02,0
3.025,0
3.03,0
3.035,0
3.04,0
3.045,0
3.05,0.449677378
3.055,0.46211496
3.06,0.461902469
3.065,0.449632376
3.07,0.457641989
3.075,0.444043189
3.08,0.452923596
3.085,0.443717688
3.09,0.441632658
3.095,0.45630908
3.1,0.449415147
3.105,0.46063453
3.11,0.462438315
3.115,0.449777156
3.12,0.447636515
3.125,0.459652871
3.13,0.457009166
3.135,0.444894016
3.14,0.456249982
3.145,0.445991337
3.15,0.456764162
3.155,0.442081571
3.16,0.441597879
3.165,0.456511825
3.17,0.457579732
3.175,0.451283455
3.18,0.458693087
3.185,0.44765538
3.19,0.458712429
3.195,0.427373648
3.2,0.445634156
3.205,0.461845219
3.21,0.449169546
3.215,0.450152814
3.22,0.459155947
3.225,0.459190726
3.23,0.461768657
3.235,0.452890575
3.24,0.450805008
3.245,0.463087112
3.25,0.464902103
3.255,0.456163824
3.26,0.461557716
3.265,0.473033935
3.27,0.477218509
3.275,0.462585479
3.28,0.464496702
3.285,0.466399997
3.29,0.472531378
3.295,0.476687253
3.3,0.479838014
3.305,0.464713305
3.31,0.469496489
3.315,0.47821027
3.32,0.479803264
3.325,0.481442392
3.33,0.468220621
3.335,0.479183882
3.34,0.479412764
3.345,0.470018595
3.35,0.479118764
3.355,0.47907427
3.36,0.467841446
3.365,0.466983408
3.37,0.466213912
3.375,0.477064461
3.38,0.471632332
3.385,0.462664634
3.39,0.456746668
3.395,0.475514829
3.4,0.473913938
3.405,0.466254264
3.41,0.466924667
3.415,0.47465533
3.42,0.475827813
3.425,0.46747914
3.43,0.465752542
3.435,0.468681008
3.44,0.467700452
3.445,0.461615592
3.45,0.472572297
3.455,0.467944771
3.46,0.471230686
3.465,0.470162749
3.47,0.468403846
3.475,0.456574678
3.48,0.454306662
3.485,0.452054054
3.49,0.453272998
3.495,0.474470794
3.5,0.473616123
3.505,0.474910706
3.51,0.464290321
3.515,0.470507979
3.52,0.460728079
3.525,0.471517891
3.53,0.464699149
3.535,0.475054622
3.54,0.466057122
3.545,0.466856748
3.55,0.479336977
3.555,0.466828942
3.56,0.47727102
3.565,0.469680667
3.57,0.478999466
3.575,0.465408951
3.58,0.463400215
3.585,0.477742076
3.59,0.464581668
3.595,0.463703513
3.6,0.462745935
3.605,0.461700231
3.61,0.466531396
3.615,0.464176238
3.62,0.455102175
3.625,0.465343356
3.63,0.453625083
3.635,0.467541099
3.64,0.459398478
3.645,0.471083581
3.65,0.45866552
3.655,0.469676375
3.66,0.460092247
3.665,0.470464498
3.67,0.457566619
3.675,0.457374334
3.68,0.469967723
3.685,0.459599406
3.69,0.460324377
3.695,0.461045086
3.7,0.472010553
3.705,0.459843427
3.71,0.466023564
3.715,0.463732123
3.72,0.470556229
3.725,0.462523103
3.73,0.464428395
3.735,0.466330171
3.74,0.469759822
3.745,0.471552581
3.75,0.475402266
3.755,0
3.76,0
3.765,0
3.77,0
3.775,0
3.78,0
3.785,0
3.79,0
3.795,0
3.8,0
3.805,0
3.81,0
3.815,0
3.82,0
3.825,0
3.83,0
3.835,0
3.84,0
3.845,0
3.85,0
3.855,0
3.86,0
3.865,0
3.87,0
3.875,0
3.88,0
3.885,0
3.89,0
3.895,0
3.9,0
3.905,0
3.91,0
3.915,0
3.92,0
3.925,0
3.93,0
3.935,0
3.94,0
3.945,0
3.95,0
3.955,0
3.96,0
3.965,0
3.97,0
3.975,0
3.98,0
3.985,0
3.99,0
3.995,0
4,0
4.005,0
4.01,0
4.015,0
4.02,0
4.025,0
4.03,0
4.035,0
4.04,0
4.045,0
4.05,0
4.055,0
4.06,0
4.065,0
4.07,0
4.075,0
4.08,0
4.085,0
4.09,0
4.095,0
4.1,0
4.105,0
4.11,0
4.115,0
4.12,0
4.125,0
4.13,0
4.135,0
4.14,0
4.145,0
4.15,0
4.155,0
4.16,0
4.165,0
4.17,0
4.175,0
4.18,0
4.185,0
4.19,0
4.195,0
4.2,0
4.205,0
4.21,0
4.215,0
4.22,0
4.225,0
4.23,0
4.235,0
4.24,0
4.245,0
4.25,0
4.255,0
4.26,0
4.265,0
4.27,0
4.275,0
4.28,0
4.285,0
4.29,0
4.295,0
4.3,0
4.305,0
4.31,0
4.315,0
4.32,0
4.325,0
4.33,0
4.335,0
4.34,0
4.345,0
4.35,0
4.355,0
4.36,0
4.365,0
4.37,0
4.375,0
4.38,0
4.385,0
4.39,0
4.395,0
4.4,0
4.405,0
4.41,0
4.415,0
4.42,0
4.425,0
4.43,0
4.435,0
4.44,0
4.445,0
4.45,0
4.455,0
4.46,0
4.465,0
4.47,0
4.475,0
4.48,0
4.485,0
4.49,0
4.495,0
4.5,0
4.505,0
4.51,0
4.515,0
4.52,0
4.525,0
4.53,0
4.535,0
4.54,0
4.545,0
4.55,0
4.555,0
4.56,0
4.565,0
4.57,0
4.575,0
4.58,0
4.585,0
4.59,0
4.595,0
4.6,0
4.605,0
4.61,0
4.615,0
4.62,0
4.625,0
4.63,0
4.635,0
4.64,0
4.645,0
4.65,0
4.655,0
4.66,0
4.665,0
4.67,0
4.675,0
4.68,0
4.685,0
4.69,0
4.695,0
4.7,0
4.705,0
4.71,0
4.715,0
4.72,0
4.725,0
4.73,0
4.735,0
4.74,0
4.745,0
4.75,0
4.755,0
4.76,0
4.765,0
4.77,0
4.775,0
4.78,0
4.785,0
4.79,0
4.795,0
4.8,0
4.805,0
4.81,0
4.815,0
4.82,0
4.825,0
4.83,0
4.835,0
4.84,0
4.845,0
4.85,0
4.855,0
4.86,0
4.865,0
4.87,0
4.875,0
4.88,0
4.885,0
4.89,0
4.895,0
4.9,0
4.905,0
4.91,0
4.915,0
4.92,0
4.925,0
4.93,0
4.935,0
4.94,0
4.945,0
4.95,0
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
