time_s,fused_yaw
2.245,74.5090942
2.25,434.683258
2.255,74.4230347
2.26,434.61734
2.265,434.62912
2.27,74.4234314
2.275,74.4126282
2.28,434.674622
2.285,434.672028
2.29,74.442894
2.295,74.4626007
2.3,434.632812
2.305,74.4038086
2.31,434.655548
2.315,434.64798
2.32,74.4446945
2.325,434.651611
2.33,74.5570145
2.335,74.4000244
2.34,434.534851
2.345,74.4270248
2.35,434.631775
2.355,434.674286
2.36,74.4849777
2.365,74.3948898
2.37,434.595337
2.375,74.5103455
2.38,434.682556
2.385,74.5276031
2.39,434.714417
2.395,434.684326
2.4,74.4685516
2.405,74.4140396
2.41,434.650726
2.415,74.4717789
2.42,434.651031
2.425,434.676422
2.43,74.5082855
2.435,434.707001
2.44,74.5844193
2.445,74.5936279
2.45,434.446472
2.455,73.9350586
2.46,434.037872
2.465,433.848541
2.47,433.886169
2.475,433.926086
2.48,433.967896
2.485,434.011505
2.49,72.9617691
2.495,72.8771133
2.5,432.537811
2.505,71.2964096
2.51,431.085693
2.515,70.5032654
2.52,430.421448
2.525,69.3644943
2.53,428.543213
2.535,67.4793625
2.54,66.2337341
2.545,425.260437
2.55,424.698761
2.555,63.4931679
2.56,422.509399
2.565,60.8854027
2.57,420.67923
2.575,59.911293
2.58,418.323547
2.585,56.3407135
2.59,55.5610542
2.595,415.390198
2.6,414.40448
2.605,52.9133568
2.61,51.1018257
2.615,410.622345
2.62,410.207977
2.625,49.3360672
2.63,48.2681808
2.635,407.367767
2.64,46.3952522
2.645,406.382233
2.65,44.7375259
2.655,403.936188
2.66,42.679451
2.665,402.445251
2.67,41.5953293
2.675,401.130188
2.68,400.689545
2.685,39.3210411
2.69,38.6887589
2.695,398.626373
2.7,38.4125328
2.705,398.554474
2.71,37.6047173
2.715,397.509674
2.72,36.3036308
2.725,396.464447
2.73,396.212189
2.735,35.6785431
2.74,396.047821
2.745,35.6250648
2.75,395.486725
2.755,35.1935692
2.76,395.339935
2.765,395.290375
2.77,34.579216
2.775,34.0085907
2.78,392.993011
2.785,33.0530434
2.79,393.164917
2.795,33.1993713
2.8,393.776306
2.805,394.239258
2.81,35.4426346
2.815,35.4395485
2.82,35.4371758
2.825,395.859222
2.83,396.01355
2.835,36.732132
2.84,396.940948
2.845,396.883209
2.85,37.3178101
2.855,37.6822205
2.86,397.944214
2.865,37.8330803
2.87,397.78064
2.875,37.840889
2.88,397.236298
2.885,397.675781
2.89,37.9470215
2.895,38.2364006
2.9,398.112061
2.905,398.520111
2.91,39.2192726
2.915,39.532814
2.92,399.748749
2.925,40.1183624
2.93,400.390198
2.935,41.5677223
2.94,401.702087
2.945,0
2.95,0
2.955,0
2.96,0
2.965,0
2.97,0
2.975,0
2.98,0
2.985,0
2.99,0
2.995,0
3,0
3.005,0
3.01,0
3.015,0
3.02,0
3.025,0
3.03,0
3.035,0
3.04,0
3.045,0
3.05,0
3.055,0
3.06,0
3.065,0
3.07,0
3.075,0
3.08,0
3.085,0
3.09,0
3.095,0
3.1,0
3.105,0
3.11,0
3.115,0
3.12,0
3.125,0
3.13,0
3.135,0
3.14,0
3.145,0
3.15,0
3.155,0
3.16,0
3.165,0
3.17,0
3.175,0
3.18,0
3.185,0
3.19,0
3.195,0
3.2,0
3.205,0
3.21,0
3.215,0
3.22,0
3.225,0
3.23,0
3.235,0
3.24,328.846924
3.245,328.354492
3.25,-34.1966171
3.255,324.388336
3.26,-36.4025803
3.265,322.337341
3.27,-39.2721405
3.275,317.895569
3.28,-43.0008469
3.285,315.599396
3.29,-46.7115173
3.295,310.523743
3.3,-50.6303024
3.305,307.816833
3.31,-53.3672142
3.315,305.562653
3.32,306.047699
3.325,-52.5424347
3.33,307.674988
3.335,-51.6426811
3.34,-51.114502
3.345,308.828705
3.35,-50.0071564
3.355,309.879974
3.36,309.089203
3.365,-51.8411713
3.37,-52.7295723
3.375,305.707245
3.38,305.445892
3.385,304.112183
3.39,304.060272
3.395,304.7211
3.4,304.799042
3.405,306.377655
3.41,-52.6855621
3.415,306.222687
3.42,-54.2045517
3.425,304.753326
3.43,-55.8919563
3.435,303.423859
3.44,303.345612
3.445,303.858337
3.45,303.940369
3.455,305.497772
3.46,306.434387
3.465,306.575439
3.47,-52.9254646
3.475,306.883606
3.48,306.552856
3.485,299.064697
3.49,298.048889
3.495,299.552002
3.5,298.286682
3.505,310.002167
3.51,311.674194
3.515,313.21759
3.52,313.414642
3.525,314.119049
3.53,-46.1026649
3.535,315.194061
3.54,315.409546
3.545,-44.8956757
3.55,-44.8647118
3.555,-44.726078
3.56,315.612091
3.565,315.454468
3.57,-45.8037453
3.575,314.136536
3.58,-46.5474739
3.585,313.769073
3.59,-46.8458328
3.595,313.585052
3.6,-46.5772324
3.605,313.953308
3.61,-46.5080566
3.615,313.623474
3.62,-47.6451759
3.625,312.117371
3.63,-49.0104752
3.635,309.949554
3.64,310.845459
3.645,-55.0841522
3.65,304.490112
3.655,302.569763
3.66,-61.5866394
3.665,295.466309
3.67,-65.1296387
3.675,294.586182
3.68,-65.4451675
3.685,295.055054
3.69,-64.4356613
3.695,-63.9340897
3.7,296.877106
3.705,296.954651
3.71,-63.4762268
3.715,296.448181
3.72,-64.1027832
3.725,295.683411
3.73,-64.6365967
3.735,295.484009
3.74,-64.8163605
3.745,-64.6983719
3.75,295.376068
3.755,295.148804
3.76,-65.9753799
3.765,293.760345
3.77,-66.5913849
3.775,293.3013
3.78,-67.1494217
3.785,292.700897
3.79,-67.48629
3.795,292.602539
3.8,-67.9185257
3.805,292.014679
3.81,-68.0612183
3.815,291.66037
3.82,-68.6830444
3.825,291.397491
3.83,292.128021
3.835,-67.4012527
3.84,-66.6233826
3.845,294.110168
3.85,294.828278
3.855,-64.3853378
3.86,-64.5692139
3.865,295.866272
3.87,296.190765
3.875,-63.4175797
3.88,297.656799
3.885,-61.5857544
3.89,-60.3954811
3.895,300.918823
3.9,-59.0756912
3.905,301.63446
3.91,302.551605
3.915,-56.3301048
3.92,305.313202
3.925,-53.3472939
3.93,307.728424
3.935,-51.8082657
3.94,0
3.945,0
3.95,0
3.955,0
3.96,0
3.965,0
3.97,0
3.975,0
3.98,0
3.985,0
3.99,0
3.995,0
4,0
4.005,0
4.01,0
4.015,0
4.02,0
4.025,0
4.03,0
4.035,0
4.04,0
4.045,0
4.05,0
4.055,0
4.06,0
4.065,0
4.07,0
4.075,0
4.08,0
4.085,0
4.09,0
4.095,0
4.1,0
4.105,0
4.11,0
4.115,0
4.12,0
4.125,0
4.13,0
4.135,0
4.14,0
4.145,0
4.15,0
4.155,0
4.16,0
4.165,0
4.17,0
4.175,0
4.18,0
4.185,0
4.19,0
4.195,0
4.2,0
4.205,0
4.21,0
4.215,0
4.22,0
4.225,0
4.23,0
4.235,0
4.24,0
4.245,0
4.25,387.500916
4.255,387.478882
4.26,27.8091888
4.265,387.462708
4.27,27.9594707
4.275,387.792145
4.28,28.4783554
4.285,28.7398911
4.29,388.60788
4.295,388.769073
4.3,28.468235
4.305,27.6534519
4.31,386.528656
4.315,25.3444252
4.32,384.405243
4.325,24.1581059
4.33,383.139862
4.335,383.233185
4.34,23.5375175
4.345,383.026886
4.35,22.4658184
4.355,22.3592243
4.36,381.52597
4.365,381.20517
4.37,20.8068676
4.375,19.7555103
4.38,378.397278
4.385,17.017561
4.39,375.643646
4.395,15.6761141
4.4,374.777313
4.405,13.8977547
4.41,372.974213
4.415,12.5083551
4.42,370.980682
4.425,9.71873951
4.43,8.90393925
4.435,367.638428
4.44,366.814728
4.445,5.9847393
4.45,5.09145546
4.455,363.966553
4.46,363.4328
4.465,2.9620626
4.47,2.41351199
4.475,362.082886
4.48,1.02998543
4.485,360.103882
4.49,-0.39544034
4.495,359.249207
4.5,-0.757128656
4.505,359.144684
4.51,-0.519069135
4.515,360.337219
4.52,361.083588
4.525,1.36692393
4.53,1.05858886
4.535,361.141479
4.54,360.421692
4.545,-1.47396791
4.55,-2.99526668
4.555,356.194672
4.56,354.755219
4.565,-8.33175373
4.57,-9.38836002
4.575,348.647156
4.58,-12.1477909
4.585,347.617493
4.59,-12.5300503
4.595,348.936493
4.6,-8.1039238
4.605,355.496796
4.61,343.82547
4.615,-11.5968103
4.62,-10.3102131
4.625,366.218414
4.63,11.1284227
4.635,373.367249
4.64,14.7971592
4.645,376.469757
4.65,17.46628
4.655,379.781555
4.66,20.4868774
4.665,381.118713
4.67,381.304718
4.675,20.7354069
4.68,20.2415066
4.685,380.239502
4.69,378.985901
4.695,17.0698948
4.7,15.6907043
4.705,375.398956
4.71,373.353363
4.715,11.9847918
4.72,372.91684
4.725,14.6491985
4.73,380.049957
4.735,24.6139984
4.74,26.6416779
4.745,388.319427
4.75,29.9740982
4.755,393.105255
4.76,34.1454506
4.765,395.376892
4.77,36.9098282
4.775,398.195953
4.78,38.3155632
4.785,398.573456
4.79,38.1837196
4.795,398.203003
4.8,38.0447693
4.805,398.311188
4.81,38.2486877
4.815,398.460938
4.82,38.2158508
4.825,398.275421
4.83,37.8622131
4.835,397.336975
4.84,36.8028183
4.845,396.929962
4.85,36.670784
4.855,396.931335
4.86,36.9921646
4.865,397.376587
4.87,37.8106499
4.875,398.266663
4.88,38.1031036
4.885,398.284607
4.89,38.1609573
4.895,398.267944
4.9,398.067902
4.905,37.4360733
4.91,36.5295868
4.915,394.845795
4.92,393.832886
4.925,32.0068436
4.93,31.4071198
4.935,391.294952
4.94,30.8700867
4.945,390.572906
4.95,29.2520752
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
6.82,0
6.825,0
6.83,0
6.835,0
6.84,0
6.845,0
6.85,0
6.855,0
6.86,0
6.865,0
6.87,0
6.875,0
6.88,0
6.885,0
6.89,0
6.895,0
6.9,0
6.905,0
6.91,0
6.915,0
6.92,0
6.925,0
6.93,0
6.935,0
6.94,0
6.945,0
6.95,0
6.955,0
6.96,0
6.965,0
6.97,0
6.975,0
6.98,0
6.985,0
6.99,0
6.995,0
7,0
7.005,0
7.01,0
7.015,0
7.02,0
7.025,0
7.03,0
7.035,0
7.04,0
7.045,0
7.05,0
7.055,0
7.06,0
7.065,0
7.07,0
7.075,0
7.08,0
7.085,0
7.09,0
7.095,0
7.1,0
7.105,0
7.11,0
7.115,0
7.12,0
7.125,0
7.13,0
7.135,0
7.14,0
7.145,0
7.15,0
7.155,0
7.16,0
7.165,0
7.17,0
7.175,0
7.18,0
7.185,0
7.19,0
7.195,0
7.2,0
7.205,0
7.21,0
7.215,0
7.22,0
7.225,0
7.23,0
7.235,0
7.24,0
7.245,0
7.25,0
7.255,0
7.26,0
7.265,0
7.27,0
7.275,0
7.28,0
7.285,0
7.29,0
7.295,0
7.3,0
7.305,0
7.31,0
7.315,0
7.32,0
7.325,0
7.33,0
7.335,0
7.34,0
7.345,0
7.35,0
7.355,0
7.36,0
7.365,0
7.37,0
7.375,0
7.38,0
7.385,0
7.39,0
7.395,0
7.4,0
7.405,0
7.41,0
7.415,0
7.42,0
7.425,0
7.43,0
7.435,0
7.44,0
7.445,0
7.45,0
7.455,0
7.46,0
7.465,0
7.47,0
7.475,0
7.48,0
7.485,0
7.49,0
7.495,0
7.5,0
7.505,0
7.51,0
7.515,0
7.52,0
7.525,0
7.53,0
7.535,0
7.54,0
7.545,0
7.55,0
7.555,0
7.56,0
7.565,0
7.57,0
7.575,0
7.58,0
7.585,0
7.59,0
7.595,0
7.6,0
7.605,0
7.61,0
7.615,0
7.62,0
7.625,0
7.63,0
7.635,0
7.64,0
7.645,0
7.65,0
7.655,0
7.66,0
7.665,0
7.67,0
7.675,0
7.68,0
7.685,0
7.69,0
7.695,0
7.7,0
7.705,0
7.71,0
7.715,0
7.72,0
7.725,0
7.73,0
7.735,0
7.74,0
7.745,0
7.75,0
7.755,0
7.76,0
7.765,0
7.77,0
7.775,0
7.78,0
7.785,0
7.79,0
7.795,0
7.8,0
7.805,0
7.81,0
7.815,0
7.82,0
7.825,0
7.83,0
7.835,0
7.84,0
7.845,0
7.85,0
7.855,0
7.86,0
7.865,0
7.87,0
7.875,0
7.88,0
7.885,0
7.89,0
7.895,0
7.9,0
7.905,0
7.91,0
7.915,0
7.92,0
7.925,0
7.93,0
7.935,0
7.94,0
7.945,0
7.95,0
7.955,0
7.96,0
7.965,0
7.97,0
7.975,0
7.98,0
7.985,0
7.99,0
7.995,0
8,0
8.005,0
8.01,0
8.015,0
8.02,0
8.025,0
8.03,0
8.035,0
8.04,0
8.045,0
8.05,0
8.055,0
8.06,0
8.065,0
8.07,0
8.075,0
8.08,0
8.085,0
8.09,0
8.095,0
8.1,0
8.105,0
8.11,0
8.115,0
8.12,0
8.125,0
8.13,0
8.135,0
8.14,0
8.145,0
8.15,0
8.155,0
8.16,0
8.165,0
8.17,0
8.175,0
8.18,0
8.185,0
8.19,0
8.195,0
8.2,0
8.205,0
8.21,0
8.215,0
8.22,0
8.225,0
8.23,0
8.235,0
8.24,0
8.245,0
8.25,0
8.255,0
8.26,0
8.265,0
8.27,0
8.275,0
8.28,0
8.285,0
8.29,0
8.295,0
8.3,0
8.305,0
8.31,0
8.315,0
8.32,0
8.325,0
8.33,0
8.335,0
8.34,0
8.345,0
8.35,0
8.355,0
8.36,0
8.365,0
8.37,0
8.375,0
8.38,0
8.385,0
8.39,0
8.395,0
8.4,0
8.405,0
8.41,0
8.415,0
8.42,0
8.425,0
8.43,0
8.435,0
8.44,0
8.445,0
8.45,0
8.455,0
8.46,0
8.465,0
8.47,0
8.475,0
8.48,0
8.485,0
8.49,0
8.495,0
8.5,0
8.505,0
8.51,0
8.515,0
8.52,0
8.525,0
8.53,0
8.535,0
8.54,0
8.545,0
8.55,0
8.555,0
8.56,0
8.565,0
8.57,0
8.575,0
8.58,0
8.585,0
8.59,0
8.595,0
8.6,0
8.605,0
8.61,0
8.615,0
8.62,0
8.625,0
8.63,0
8.635,0
8.64,0
8.645,0
8.65,0
8.655,0
8.66,0
8.665,0
8.67,0
8.675,0
8.68,0
8.685,0
8.69,0
8.695,0
8.7,0
8.705,0
8.71,0
8.715,0
8.72,0
8.725,0
8.73,0
8.735,0
8.74,0
8.745,0
8.75,0
8.755,0
8.76,0
8.765,0
8.77,0
8.775,0
8.78,0
8.785,0
8.79,0
8.795,0
8.8,0
8.805,0
8.81,0
8.815,0
8.82,0
8.825,0
8.83,0
8.835,0
8.84,0
8.845,0
8.85,0
8.855,0
8.86,0
8.865,0
8.87,0
8.875,0
8.88,0
8.885,0
8.89,0
8.895,0
8.9,0
8.905,0
8.91,0
8.915,0
8.92,0
8.925,0
8.93,0
8.935,0
8.94,0
8.945,0
8.95,0
8.955,0
8.96,0
8.965,0
8.97,0
8.975,0
8.98,0
8.985,0
8.99,0
8.995,0
9,0
9.005,0
9.01,0
9.015,0
9.02,0
9.025,0
9.03,0
9.035,0
9.04,0
9.045,0
9.05,0
9.055,0
9.06,0
9.065,0
9.07,0
9.075,0
9.08,0
9.085,0
9.09,0
9.095,0
9.1,0
9.105,0
9.11,0
9.115,0
9.12,0
9.125,0
9.13,0
9.135,0
9.14,0
9.145,0
9.15,0
9.155,0
9.16,0
9.165,0
9.17,0
9.175,0
9.18,0
9.185,0
9.19,0
9.195,0
9.2,0
9.205,0
9.21,0
9.215,0
9.22,0
9.225,0
9.23,0
9.235,0
9.24,0
9.245,0
