time_s,fused_yaw
2.25,0
2.255,0
2.26,0
2.265,0
2.27,0
2.275,0
2.28,0
2.285,0
2.29,0
2.295,0
2.3,0
2.305,0
2.31,0
2.315,0
2.32,0
2.325,0
2.33,0
2.335,0
2.34,0
2.345,0
2.35,0
2.355,0
2.36,0
2.365,0
2.37,0
2.375,0
2.38,0
2.385,0
2.39,0
2.395,0
2.4,0
2.405,0
2.41,0
2.415,0
2.42,0
2.425,0
2.43,0
2.435,0
2.44,0
2.445,0
2.45,0
2.455,0
2.46,0
2.465,0
2.47,0
2.475,0
2.48,0
2.485,0
2.49,0
2.495,0
2.5,0
2.505,0
2.51,0
2.515,0
2.52,0
2.525,0
2.53,0
2.535,0
2.54,0
2.545,0
2.55,358.238464
2.555,-5.69159317
2.56,358.210724
2.565,-1.06582975
2.57,358.193298
2.575,-1.05638719
2.58,358.154388
2.585,-1.2598505
2.59,358.092438
2.595,-1.25898886
2.6,358.101166
2.605,-1.04869568
2.61,358.088867
2.615,-1.30745065
2.62,358.03302
2.625,-1.25372326
2.63,358.061127
2.635,-1.20812035
2.64,358.125122
2.645,-1.2372669
2.65,358.043854
2.655,-1.23893285
2.66,358.143555
2.665,-1.02411211
2.67,358.081848
2.675,-1.23618078
2.68,358.076996
2.685,-1.17133081
2.69,358.109833
2.695,-1.31511199
2.7,358.02417
2.705,-1.30755246
2.71,433.287231
2.715,0.238636345
2.72,357.964966
2.725,-5.24801731
2.73,358.027985
2.735,-1.2073282
2.74,358.051727
2.745,-1.29472005
2.75,357.90863
2.755,-1.26151335
2.76,358.092834
2.765,-1.24841738
2.77,-1.35915732
2.775,357.542267
2.78,-1.76215732
2.785,436.018555
2.79,357.414948
2.795,-6.96438313
2.8,-12.472621
2.805,358.648254
2.81,-0.581268013
2.815,358.627075
2.82,358.624817
2.825,358.622467
2.83,-0.984807372
2.835,-1.03399801
2.84,-1.08309317
2.845,-1.13211906
2.85,357.981384
2.855,-1.2739172
2.86,358.128876
2.865,-1.21346891
2.87,357.77121
2.875,-1.55449271
2.88,358.039032
2.885,-1.37196386
2.89,-1.42701328
2.895,357.734558
2.9,-1.67163503
2.905,-1.37666833
2.91,357.971985
2.915,-1.43204212
2.92,357.817688
2.925,-1.4524802
2.93,357.997833
2.935,-1.84174716
2.94,357.274231
2.945,-2.41913986
2.95,356.688568
2.955,-2.41546893
2.96,357.063354
2.965,-2.53039384
2.97,356.727722
2.975,-2.87751842
2.98,-2.92718816
2.985,356.576172
2.99,356.559875
2.995,-2.48490286
3,357.313538
3.005,-2.25108314
3.01,357.08844
3.015,357.074493
3.02,357.058136
3.025,357.039642
3.03,-2.01758885
3.035,357.670898
3.04,357.719818
3.045,357.76767
3.05,-1.9285475
3.055,-1.67236602
3.06,357.527985
3.065,357.607788
3.07,357.634094
3.075,357.660187
3.08,357.685883
3.085,357.711334
3.09,-1.75667858
3.095,357.620941
3.1,-2.36646605
3.105,357.035095
3.11,-2.4463048
3.115,357.255981
3.12,357.477448
3.125,-2.10194874
3.13,357.308685
3.135,-2.18979526
3.14,-1.86838746
3.145,358.138
3.15,-1.63902962
3.155,357.971924
3.16,-1.06661272
3.165,358.900696
3.17,359.287537
3.175,-0.627477944
3.18,358.476227
3.185,-1.41669345
3.19,358.201813
3.195,-2.04938173
3.2,357.574219
3.205,-2.282408
3.21,-2.32468987
3.215,-2.36287761
3.22,-2.42894745
3.225,357.634735
3.23,357.333679
3.235,-2.74684477
3.24,357.565704
3.245,-2.18329048
3.25,-1.70015025
3.255,357.937897
3.26,357.943817
3.265,0
3.27,0
3.275,0
3.28,0
3.285,0
3.29,0
3.295,0
3.3,0
3.305,0
3.31,0
3.315,0
3.32,0
3.325,0
3.33,0
3.335,0
3.34,0
3.345,0
3.35,0
3.355,0
3.36,0
3.365,0
3.37,0
3.375,0
3.38,0
3.385,0
3.39,0
3.395,0
3.4,0
3.405,0
3.41,0
3.415,0
3.42,0
3.425,0
3.43,0
3.435,0
3.44,0
3.445,0
3.45,0
3.455,0
3.46,0
3.465,0
3.47,0
3.475,0
3.48,0
3.485,0
3.49,0
3.495,0
3.5,0
3.505,0
3.51,0
3.515,0
3.52,0
3.525,0
3.53,0
3.535,0
3.54,0
3.545,0
3.55,0
3.555,0
3.56,0
3.565,359.842407
3.57,367.742615
3.575,4.93238544
3.58,360.601471
3.585,0.720190644
3.59,0.442123413
3.595,357.551697
3.6,357.659607
3.605,-0.759409487
3.61,358.56311
3.615,0.0643754974
3.62,358.794037
3.625,-0.263068199
3.63,-0.388699174
3.635,359.66684
3.64,359.834045
3.645,0.31137237
3.65,364.755463
3.655,3.08998585
3.66,3.47835994
3.665,3.877285
3.67,4.33350372
3.675,365.668671
3.68,365.678619
3.685,365.688599
3.69,3.28556681
3.695,362.164062
3.7,1.67772067
3.705,361.941437
3.71,359.974304
3.715,0.586751819
3.72,1.01282549
3.725,366.929657
3.73,359.363068
3.735,-1.72923458
3.74,-0.723983645
3.745,358.608856
3.75,-0.383621186
3.755,359.460144
3.76,0.0290835649
3.765,366.03186
3.77,4.58217382
3.775,358.849121
3.78,360.94342
3.785,1.48378098
3.79,359.075378
3.795,0.0300679673
3.8,359.595886
3.805,1.19781661
3.81,359.378265
3.815,0.146643758
3.82,364.859741
3.825,3.93260193
3.83,4.35261345
3.835,359.262512
3.84,0.0170903839
3.845,358.600861
3.85,-0.441314161
3.855,359.469574
3.86,359.421692
3.865,1.0155406
3.87,0.985276282
3.875,359.85257
3.88,360.347534
3.885,1.94719648
3.89,2.26895571
3.895,361.895294
3.9,2.77551889
3.905,361.691803
3.91,361.834076
3.915,2.23356771
3.92,361.277496
3.925,1.60621953
3.93,360.728607
3.935,1.46221817
3.94,361.06131
3.945,1.50601816
3.95,1.07232106
3.955,359.908234
3.96,360.049896
3.965,0.781966567
3.97,360.363953
3.975,0.767302036
3.98,-0.120859087
3.985,359.501068
3.99,359.38623
3.995,359.270844
4,0.491019279
4.005,359.997864
4.01,0.163807556
4.015,359.703705
4.02,359.305145
4.025,-0.679099917
4.03,-0.972824097
4.035,-1.0225873
4.04,358.843536
4.045,-0.677979231
4.05,359.38855
4.055,-21.6072578
4.06,357.545471
4.065,-0.169633925
4.07,362.449005
4.075,364.769867
4.08,-0.258444518
4.085,-18.8408451
4.09,339.646881
4.095,338.079956
4.1,-0.191967428
4.105,-0.359379828
4.11,359.165405
4.115,-17.24963
4.12,341.314209
4.125,-1.07533383
4.13,361.363403
4.135,363.514526
4.14,-1.30586195
4.145,358.186188
4.15,-1.42414153
4.155,-1.98539543
4.16,358.163971
4.165,357.951965
4.17,357.549713
4.175,-1.59914219
4.18,-1.68465495
4.185,357.688416
4.19,357.61261
4.195,-2.11826134
4.2,357.45224
4.205,-2.04965281
4.21,357.280731
4.215,-1.8155067
4.22,-1.55817366
4.225,-1.5323745
4.23,359.078979
4.235,-0.433787644
4.24,0.0707372129
4.245,0.217948094
4.25,0.365737677
4.255,0.514085889
4.26,0
4.265,0
4.27,0
4.275,0
4.28,0
4.285,0
4.29,0
4.295,0
4.3,0
4.305,0
4.31,0
4.315,0
4.32,0
4.325,0
4.33,0
4.335,0
4.34,0
4.345,0
4.35,0
4.355,0
4.36,0
4.365,0
4.37,0
4.375,0
4.38,0
4.385,0
4.39,0
4.395,0
4.4,0
4.405,0
4.41,0
4.415,0
4.42,0
4.425,0
4.43,0
4.435,0
4.44,0
4.445,0
4.45,0
4.455,0
4.46,0
4.465,0
4.47,0
4.475,0
4.48,0
4.485,0
4.49,0
4.495,0
4.5,0
4.505,0
4.51,0
4.515,0
4.52,0
4.525,0
4.53,0
4.535,0
4.54,0
4.545,0
4.55,0
4.555,0
4.56,0
4.565,0
4.57,0
4.575,0
4.58,0
4.585,0
4.59,0
4.595,0
4.6,0
4.605,0
4.61,0
4.615,0
4.62,0
4.625,0
4.63,0
4.635,0
4.64,0
4.645,0
4.65,0
4.655,0
4.66,0
4.665,0
4.67,0
4.675,0
4.68,0
4.685,0
4.69,0
4.695,0
4.7,0
4.705,0
4.71,0
4.715,0
4.72,0
4.725,0
4.73,0
4.735,0
4.74,0
4.745,0
4.75,0
4.755,0
4.76,0
4.765,0
4.77,0
4.775,0
4.78,0
4.785,0
4.79,0
4.795,0
4.8,0
4.805,0
4.81,0
4.815,0
4.82,0
4.825,0
4.83,0
4.835,0
4.84,0
4.845,0
4.85,0
4.855,0
4.86,0
4.865,0
4.87,0
4.875,0
4.88,0
4.885,0
4.89,0
4.895,0
4.9,0
4.905,0
4.91,0
4.915,0
4.92,0
4.925,0
4.93,0
4.935,0
4.94,0
4.945,0
4.95,0
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
