time_s,safe_y
2.25,0
2.255,0
2.26,0
2.265,0
2.27,0
2.275,0
2.28,0
2.285,0
2.29,0
2.295,0
2.3,0
2.305,0
2.31,0
2.315,0
2.32,0
2.325,0
2.33,0
2.335,0
2.34,0
2.345,0
2.35,0
2.355,0
2.36,0
2.365,0
2.37,0
2.375,0
2.38,0
2.385,0
2.39,0
2.395,0
2.4,0
2.405,0
2.41,0
2.415,0
2.42,0
2.425,-0.293968052
2.43,-0.293202072
2.435,-0.29503268
2.44,-0.293471843
2.445,-0.295514375
2.45,-0.293463558
2.455,-0.293259621
2.46,-0.295384198
2.465,-0.295509487
2.47,-0.293271869
2.475,-0.295260191
2.48,-0.293198198
2.485,-0.293076456
2.49,-0.295258373
2.495,-0.293232679
2.5,-0.295374155
2.505,-0.295022607
2.51,-0.292636365
2.515,-0.292695552
2.52,-0.295796484
2.525,-0.293573916
2.53,-0.295446098
2.535,-0.293428481
2.54,-0.294985503
2.545,-0.292761654
2.55,-0.295038849
2.555,-0.295505941
2.56,-0.294030458
2.565,-0.29431513
2.57,-0.294935137
2.575,-0.293060869
2.58,-0.292913735
2.585,-0.292764515
2.59,-0.29484266
2.595,-0.294795662
2.6,-0.294748783
2.605,-0.294702113
2.61,-0.292708397
2.615,-0.295308948
2.62,-0.295361221
2.625,-0.292939663
2.63,-0.293810308
2.635,-0.293160856
2.64,-0.292514026
2.645,-0.291869372
2.65,-0.293808967
2.655,-0.293763727
2.66,-0.293721467
2.665,-0.293682307
2.67,-0.293826848
2.675,-0.294381678
2.68,-0.294329762
2.685,-0.294281572
2.69,-0.294754535
2.695,-0.294822365
2.7,-0.291143328
2.705,-0.292389154
2.71,-0.292373657
2.715,-0.291157365
2.72,-0.292858154
2.725,-0.292966872
2.73,-0.291773587
2.735,-0.293545604
2.74,-0.292109519
2.745,-0.293059796
2.75,-0.290886849
2.755,-0.292135715
2.76,-0.291548401
2.765,-0.29345575
2.77,-0.291823208
2.775,-0.292425096
2.78,-0.289894462
2.785,-0.290286809
2.79,-0.288968325
2.795,-0.291383237
2.8,-0.291812003
2.805,-0.292976528
2.81,-0.29213655
2.815,-0.293076694
2.82,-0.289862543
2.825,-0.29069078
2.83,-0.289808661
2.835,-0.290571868
2.84,-0.292055607
2.845,-0.292283595
2.85,-0.292512178
2.855,-0.292741269
2.86,-0.292358309
2.865,-0.293159455
2.87,-0.290414751
2.875,-0.290571302
2.88,-0.289361686
2.885,-0.290641308
2.89,-0.2938537
2.895,-0.295033842
2.9,-0.293736339
2.905,-0.294737041
2.91,-0.294079661
2.915,-0.294951528
2.92,-0.294666648
2.925,-0.294354022
2.93,-0.294051349
2.935,-0.293758482
2.94,-0.292656749
2.945,-0.292330593
2.95,-0.292011887
2.955,-0.291703135
2.96,-0.294609845
2.965,-0.293519825
2.97,-0.293822885
2.975,-0.295346648
2.98,-0.296045125
2.985,-0.293796986
2.99,-0.294297844
2.995,-0.29482317
3,-0.294410646
3.005,-0.293858409
3.01,-0.293957323
3.015,-0.292878956
3.02,-0.29261148
3.025,-0.293597221
3.03,-0.294629723
3.035,-0.294869184
3.04,-0.295338035
3.045,-0.296206474
3.05,-0.296049595
3.055,-0.296125412
3.06,-0.295997083
3.065,-0.295393646
3.07,-0.294970423
3.075,-0.295343965
3.08,-0.296137244
3.085,-0.296705395
3.09,-0.295301497
3.095,-0.295131177
3.1,-0.294885933
3.105,-0.293406069
3.11,-0.294814795
3.115,-0.295199007
3.12,0
3.125,0
3.13,0
3.135,0
3.14,0
3.145,0
3.15,0
3.155,0
3.16,0
3.165,0
3.17,0
3.175,0
3.18,0
3.185,0
3.19,0
3.195,0
3.2,0
3.205,0
3.21,0
3.215,0
3.22,0
3.225,0
3.23,0
3.235,0
3.24,0
3.245,0
3.25,0
3.255,0
3.26,0
3.265,0
3.27,0
3.275,0
3.28,0
3.285,0
3.29,0
3.295,0
3.3,0
3.305,0
3.31,0
3.315,0
3.32,0
3.325,0
3.33,0
3.335,0
3.34,0
3.345,0
3.35,0
3.355,0
3.36,0
3.365,0
3.37,0
3.375,0
3.38,0
3.385,0
3.39,0
3.395,0
3.4,0
3.405,0
3.41,0
3.415,0
3.42,-0.303352088
3.425,-0.304576337
3.43,-0.305821985
3.435,-0.307089895
3.44,-0.308380991
3.445,-0.309696198
3.45,-0.301799595
3.455,-0.304536253
3.46,-0.298134148
3.465,-0.297475964
3.47,-0.298032373
3.475,-0.305537403
3.48,-0.306454808
3.485,-0.286981225
3.49,-0.312514007
3.495,-0.301110506
3.5,-0.307031631
3.505,-0.300574809
3.51,-0.300287247
3.515,-0.307045579
3.52,-0.305840522
3.525,-0.30038932
3.53,-0.308231026
3.535,-0.301650017
3.54,-0.305648953
3.545,-0.300360084
3.55,-0.299959838
3.555,-0.312021524
3.56,-0.306427121
3.565,-0.297703624
3.57,-0.307400733
3.575,-0.301865995
3.58,-0.305379093
3.585,-0.297384501
3.59,-0.303460628
3.595,-0.2996279
3.6,-0.303752273
3.605,-0.311358213
3.61,-0.306214601
3.615,-0.306450307
3.62,-0.30467549
3.625,-0.301251084
3.63,-0.306219965
3.635,-0.307689458
3.64,-0.304775566
3.645,-0.305758238
3.65,-0.30740568
3.655,-0.308112144
3.66,-0.3074224
3.665,-0.308417737
3.67,-0.309408784
3.675,-0.310395598
3.68,-0.309491366
3.685,-0.307226419
3.69,-0.306117773
3.695,-0.305018455
3.7,-0.305009335
3.705,-0.305845112
3.71,-0.305155247
3.715,-0.305887878
3.72,-0.30436933
3.725,-0.303118855
3.73,-0.302251577
3.735,-0.302520514
3.74,-0.302554935
3.745,-0.299875081
3.75,-0.300549209
3.755,-0.300324827
3.76,-0.298480898
3.765,-0.297787905
3.77,-0.297725081
3.775,-0.298287153
3.78,-0.298359305
3.785,-0.298337281
3.79,-0.298436195
3.795,-0.299408913
3.8,-0.29778567
3.805,-0.300127715
3.81,-0.299596936
3.815,-0.30040434
3.82,-0.300349772
3.825,-0.300457597
3.83,-0.298891038
3.835,-0.298750579
3.84,-0.297824204
3.845,-0.298175633
3.85,-0.297251701
3.855,-0.299081504
3.86,-0.297459692
3.865,-0.297381401
3.87,-0.298922777
3.875,-0.298377782
3.88,-0.298851788
3.885,-0.299529165
3.89,-0.298562139
3.895,-0.29946807
3.9,-0.299403846
3.905,-0.29865399
3.91,-0.298559457
3.915,-0.299475133
3.92,-0.3005566
3.925,-0.30034107
3.93,-0.300485849
3.935,-0.300640166
3.94,-0.298366547
3.945,-0.299737483
3.95,-0.300241232
3.955,-0.300685644
3.96,-0.300311834
3.965,-0.297278523
3.97,-0.298083335
3.975,-0.297963083
3.98,-0.300725192
3.985,-0.297941566
3.99,-0.29828769
3.995,-0.298850358
4,-0.298930079
4.005,-0.29798308
4.01,-0.298284829
4.015,-0.298645318
4.02,-0.299466997
4.025,-0.299614757
4.03,-0.299720258
4.035,-0.299075603
4.04,-0.2981157
4.045,-0.298996508
4.05,-0.302899659
4.055,-0.311036438
4.06,-0.307035059
4.065,-0.307886362
4.07,-0.304882586
4.075,-0.300568849
4.08,-0.298212469
4.085,-0.302415848
4.09,-0.302357823
4.095,-0.304177463
4.1,-0.303539813
4.105,-0.304355949
4.11,-0.302538723
4.115,-0.302585572
4.12,-0.301497698
4.125,-0.304329127
4.13,0
4.135,0
4.14,0
4.145,0
4.15,0
4.155,0
4.16,0
4.165,0
4.17,0
4.175,0
4.18,0
4.185,0
4.19,0
4.195,0
4.2,0
4.205,0
4.21,0
4.215,0
4.22,0
4.225,0
4.23,0
4.235,0
4.24,0
4.245,0
4.25,0
4.255,0
4.26,0
4.265,0
4.27,0
4.275,0
4.28,0
4.285,0
4.29,0
4.295,0
4.3,0
4.305,0
4.31,0
4.315,0
4.32,0
4.325,0
4.33,0
4.335,0
4.34,0
4.345,0
4.35,0
4.355,0
4.36,0
4.365,0
4.37,0
4.375,0
4.38,0
4.385,0
4.39,0
4.395,0
4.4,0
4.405,0
4.41,0
4.415,0
4.42,0
4.425,0
4.43,0
4.435,0
4.44,0
4.445,0
4.45,0
4.455,0
4.46,0
4.465,0
4.47,0
4.475,0
4.48,0
4.485,0
4.49,0
4.495,0
4.5,0
4.505,0
4.51,0
4.515,0
4.52,0
4.525,0
4.53,0
4.535,0
4.54,0
4.545,0
4.55,0
4.555,0
4.56,0
4.565,0
4.57,0
4.575,0
4.58,0
4.585,0
4.59,0
4.595,0
4.6,0
4.605,0
4.61,0
4.615,0
4.62,0
4.625,0
4.63,0
4.635,0
4.64,0
4.645,0
4.65,0
4.655,0
4.66,0
4.665,0
4.67,0
4.675,0
4.68,0
4.685,0
4.69,0
4.695,0
4.7,0
4.705,0
4.71,0
4.715,0
4.72,0
4.725,0
4.73,0
4.735,0
4.74,0
4.745,0
4.75,0
4.755,0
4.76,0
4.765,0
4.77,0
4.775,0
4.78,0
4.785,0
4.79,0
4.795,0
4.8,0
4.805,0
4.81,0
4.815,0
4.82,0
4.825,0
4.83,0
4.835,0
4.84,0
4.845,0
4.85,0
4.855,0
4.86,0
4.865,0
4.87,0
4.875,0
4.88,0
4.885,0
4.89,0
4.895,0
4.9,0
4.905,0
4.91,0
4.915,0
4.92,0
4.925,0
4.93,0
4.935,0
4.94,0
4.945,0
4.95,0
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
6.82,0
6.825,0
6.83,0
6.835,0
6.84,0
6.845,0
6.85,0
6.855,0
6.86,0
6.865,0
6.87,0
6.875,0
6.88,0
6.885,0
6.89,0
6.895,0
6.9,0
6.905,0
6.91,0
6.915,0
6.92,0
6.925,0
6.93,0
6.935,0
6.94,0
6.945,0
6.95,0
6.955,0
6.96,0
6.965,0
6.97,0
6.975,0
6.98,0
6.985,0
6.99,0
6.995,0
7,0
7.005,0
7.01,0
7.015,0
7.02,0
7.025,0
7.03,0
7.035,0
7.04,0
7.045,0
7.05,0
7.055,0
7.06,0
7.065,0
7.07,0
7.075,0
7.08,0
7.085,0
7.09,0
7.095,0
7.1,0
7.105,0
7.11,0
7.115,0
7.12,0
7.125,0
7.13,0
7.135,0
7.14,0
7.145,0
7.15,0
7.155,0
7.16,0
7.165,0
7.17,0
7.175,0
7.18,0
7.185,0
7.19,0
7.195,0
7.2,0
7.205,0
7.21,0
7.215,0
