time_s,fused_y
2.19,0.00167680683
2.195,0.00319038727
2.2,0.00299769361
2.205,0.00122356694
2.21,0.00269475603
2.215,0.000437961571
2.22,0.00259283045
2.225,-0.00325968186
2.23,0.000999029027
2.235,0.00244641723
2.24,0.0010545908
2.245,0.00275326939
2.25,0.0029041036
2.255,0.00305588567
2.26,0.00305335573
2.265,0.000880412175
2.27,0.00217710179
2.275,0.000817629392
2.28,0.000102636317
2.285,0.00199358724
2.29,0.000928015215
2.295,-2.95448153e-05
2.3,-0.000331743213
2.305,0.00283989147
2.31,0.00301434263
2.315,0.00177910039
2.32,0.00175595679
2.325,0.0034651747
2.33,0.00296676625
2.335,0.00110864826
2.34,0.000650053029
2.345,0.00272559305
2.35,0.000833047263
2.355,0.00115746423
2.36,-0.000760953873
2.365,-0.000340589555
2.37,-0.00237476872
2.375,-0.00352539122
2.38,-0.003805944
2.385,-0.00497229677
2.39,-0.00680435821
2.395,-0.00829592533
2.4,-0.0100789266
2.405,-0.0135116465
2.41,-0.0139648765
2.415,-0.0169243366
2.42,-0.0176175889
2.425,-0.0209654439
2.43,-0.0224011242
2.435,-0.0245138444
2.44,-0.0250847656
2.445,-0.0276254769
2.45,-0.0306458306
2.455,-0.0337242968
2.46,-0.0372841544
2.465,-0.0393076278
2.47,-0.0405885577
2.475,-0.0460286327
2.48,-0.0498320833
2.485,-0.0548937842
2.49,-0.0527076498
2.495,-0.0555350706
2.5,-0.0614060909
2.505,-0.0660156459
2.51,-0.0721047521
2.515,-0.077280879
2.52,-0.0792038217
2.525,-0.0830167159
2.53,-0.0889381021
2.535,-0.0948061273
2.54,-0.100052379
2.545,-0.10765522
2.55,-0.109283417
2.555,-0.113959074
2.56,-0.125307277
2.565,-0.133173138
2.57,-0.144588619
2.575,-0.139872834
2.58,-0.144963309
2.585,-0.155437112
2.59,-0.15841186
2.595,-0.162636608
2.6,-0.174447566
2.605,-0.182643175
2.61,-0.194804385
2.615,-0.190160766
2.62,-0.19531934
2.625,-0.212415859
2.63,-0.214822277
2.635,-0.223539218
2.64,-0.229308531
2.645,-0.236518264
2.65,-0.242183417
2.655,-0.247853473
2.66,-0.256637156
2.665,-0.252195209
2.67,-0.269690573
2.675,-0.287449449
2.68,-0.305647016
2.685,-0.32451719
2.69,-0.282812208
2.695,-0.286536187
2.7,-0.292327404
2.705,-0.299001664
2.71,-0.306659192
2.715,-0.312125623
2.72,-0.318220705
2.725,-0.325137913
2.73,-0.326718688
2.735,-0.337387621
2.74,-0.342200458
2.745,-0.348592907
2.75,-0.351114064
2.755,-0.351924121
2.76,-0.356822848
2.765,-0.360448301
2.77,-0.367653042
2.775,-0.367571414
2.78,-0.373142183
2.785,-0.37616694
2.79,-0.380234569
2.795,-0.387189806
2.8,-0.391650647
2.805,-0.393528163
2.81,-0.396671206
2.815,-0.394484252
2.82,-0.402156919
2.825,-0.406422287
2.83,0
2.835,0
2.84,0
2.845,0
2.85,0
2.855,0
2.86,0
2.865,0
2.87,0
2.875,0
2.88,0
2.885,0
2.89,0
2.895,0
2.9,0
2.905,0
2.91,0
2.915,0
2.92,0
2.925,0
2.93,0
2.935,0
2.94,0
2.945,0
2.95,0
2.955,0
2.96,0
2.965,0
2.97,0
2.975,0
2.98,0
2.985,0
2.99,0
2.995,0
3,0
3.005,0
3.01,0
3.015,0
3.02,0
3.025,0
3.03,0
3.035,0
3.04,0
3.045,0
3.05,0
3.055,0
3.06,0
3.065,0
3.07,0
3.075,0
3.08,0
3.085,0
3.09,0
3.095,0
3.1,0
3.105,0
3.11,0
3.115,0
3.12,0
3.125,0
3.13,-0.569709361
3.135,-0.571851611
3.14,-0.570998311
3.145,-0.571664989
3.15,-0.567872345
3.155,-0.567621171
3.16,-0.567399323
3.165,-0.569248676
3.17,-0.56695354
3.175,-0.568483591
3.18,-0.569395304
3.185,-0.571566343
3.19,-0.571723104
3.195,-0.573623717
3.2,-0.56935358
3.205,-0.569509506
3.21,-0.56974715
3.215,-0.571014643
3.22,-0.569061339
3.225,-0.568540931
3.23,-0.570169866
3.235,-0.570063174
3.24,-0.568786323
3.245,-0.570116162
3.25,-0.568689406
3.255,-0.570793092
3.26,-0.569571912
3.265,-0.570080221
3.27,-0.568671227
3.275,-0.569906354
3.28,-0.568918288
3.285,-0.570552111
3.29,-0.567701936
3.295,-0.570026577
3.3,-0.570219338
3.305,-0.568245471
3.31,-0.566145599
3.315,-0.5714522
3.32,-0.571975887
3.325,-0.573217094
3.33,-0.573100686
3.335,-0.575340986
3.34,-0.573765337
3.345,-0.575209677
3.35,-0.576010525
3.355,-0.576860011
3.36,-0.573664486
3.365,-0.574746966
3.37,-0.576651394
3.375,-0.578121841
3.38,-0.575891554
3.385,-0.575114429
3.39,-0.574988604
3.395,-0.574771762
3.4,-0.575753868
3.405,-0.574376166
3.41,-0.573588729
3.415,-0.572079778
3.42,-0.572551847
3.425,-0.573790252
3.43,-0.574768603
3.435,-0.576338887
3.44,-0.574960053
3.445,-0.574727356
3.45,-0.577978253
3.455,-0.580205202
3.46,-0.582114756
3.465,-0.584020257
3.47,-0.583638906
3.475,-0.576006591
3.48,-0.575979829
3.485,-0.577762902
3.49,-0.580384254
3.495,-0.579111934
3.5,-0.578040242
3.505,-0.577649474
3.51,-0.577408731
3.515,-0.575780451
3.52,-0.576243997
3.525,-0.575515628
3.53,-0.574162006
3.535,-0.578611314
3.54,-0.577513099
3.545,-0.577277005
3.55,-0.577045858
3.555,-0.576596677
3.56,-0.580090523
3.565,-0.582427323
3.57,-0.578011513
3.575,-0.578076661
3.58,-0.575529695
3.585,-0.574625254
3.59,-0.574560821
3.595,-0.579433024
3.6,-0.57909143
3.605,-0.580071151
3.61,-0.580390275
3.615,-0.579532623
3.62,-0.580740213
3.625,-0.581289291
3.63,-0.582525849
3.635,-0.584469616
3.64,-0.586944282
3.645,-0.586429238
3.65,-0.58623153
3.655,-0.584498823
3.66,-0.585076928
3.665,-0.583934069
3.67,-0.58513844
3.675,-0.589225054
3.68,-0.588859797
3.685,-0.591001153
3.69,-0.590046883
3.695,-0.592513263
3.7,-0.587970793
3.705,-0.591126323
3.71,-0.594157219
3.715,-0.596544027
3.72,-0.594081759
3.725,-0.59793365
3.73,-0.5950315
3.735,-0.596110761
3.74,-0.593710184
3.745,-0.59653157
3.75,-0.593758643
3.755,-0.597162724
3.76,-0.592685163
3.765,-0.595589876
3.77,-0.589767992
3.775,-0.59373343
3.78,-0.588249147
3.785,-0.591010153
3.79,-0.588123739
3.795,-0.576243639
3.8,-0.573268533
3.805,-0.578044176
3.81,-0.573133886
3.815,-0.562737882
3.82,-0.557683825
3.825,0
3.83,0
3.835,0
3.84,0
3.845,0
3.85,0
3.855,0
3.86,0
3.865,0
3.87,0
3.875,0
3.88,0
3.885,0
3.89,0
3.895,0
3.9,0
3.905,0
3.91,0
3.915,0
3.92,0
3.925,0
3.93,0
3.935,0
3.94,0
3.945,0
3.95,0
3.955,0
3.96,0
3.965,0
3.97,0
3.975,0
3.98,0
3.985,0
3.99,0
3.995,0
4,0
4.005,0
4.01,0
4.015,0
4.02,0
4.025,0
4.03,0
4.035,0
4.04,0
4.045,0
4.05,0
4.055,0
4.06,0
4.065,0
4.07,0
4.075,0
4.08,0
4.085,0
4.09,0
4.095,0
4.1,0
4.105,0
4.11,0
4.115,0
4.12,0
4.125,0
4.13,0
4.135,-0.164962113
4.14,-0.156614959
4.145,-0.146529123
4.15,-0.136404231
4.155,-0.126276731
4.16,-0.112470791
4.165,-0.101052217
4.17,-0.0896100178
4.175,-0.0781401917
4.18,-0.0762179494
4.185,-0.0703006908
4.19,-0.0605153888
4.195,-0.0507830121
4.2,-0.0419950485
4.205,-0.0327026471
4.21,-0.0233877655
4.215,-0.0140481321
4.22,-0.024725901
4.225,-0.0180600509
4.23,-0.0114544658
4.235,-0.0127170421
4.24,-0.0101070572
4.245,-0.00684275664
4.25,-0.00598300388
4.255,-0.000263922062
4.26,0.00200659828
4.265,0.00336393574
4.27,0.00649583479
4.275,0.0095973881
4.28,0.0126359388
4.285,0.0156197362
4.29,0.0147328274
4.295,0.0166404564
4.3,0.017722724
4.305,0.0191353466
4.31,0.0218973458
4.315,0.0236744191
4.32,0.0254592001
4.325,0.0272521283
4.33,0.0187208764
4.335,0.0190026145
4.34,0.0192528814
4.345,0.0194707047
4.35,0.0176602229
4.355,0.011944063
4.36,0.011166675
4.365,0.0103901783
4.37,0.0070562209
4.375,0.00622770377
4.38,-0.0021167302
4.385,0.000390552217
4.39,-0.00695250789
4.395,-0.013977468
4.4,-0.0197462384
4.405,-0.0117540052
4.41,-0.0189229343
4.415,-0.0213496499
4.42,-0.0231844913
4.425,-0.0317161605
4.43,-0.0312080495
4.435,-0.0388409682
4.44,-0.0430414639
4.445,-0.0441249125
4.45,-0.0491056852
4.455,-0.0482585989
4.46,-0.0622997247
4.465,-0.0637674555
4.47,-0.0706142634
4.475,-0.0745114759
4.48,-0.080879502
4.485,-0.0808744803
4.49,-0.0880732387
4.495,-0.0946650729
4.5,-0.0987545848
4.505,-0.109437913
4.51,-0.10951896
4.515,-0.113265976
4.52,-0.117220387
4.525,-0.127162188
4.53,-0.134376362
4.535,-0.131116316
4.54,-0.137157395
4.545,-0.141683549
4.55,-0.147366568
4.555,-0.157303244
4.56,-0.160081267
4.565,-0.171202779
4.57,-0.173627421
4.575,-0.18072024
4.58,-0.192402363
4.585,-0.1994991
4.59,-0.200926721
4.595,-0.214265406
4.6,-0.228497103
4.605,-0.222359926
4.61,-0.228977084
4.615,-0.231191486
4.62,-0.237879574
4.625,-0.247667745
4.63,-0.254392952
4.635,-0.252269387
4.64,-0.259375036
4.645,-0.266852707
4.65,-0.27344653
4.655,-0.272557437
4.66,-0.281671762
4.665,-0.28291595
4.67,-0.2883147
4.675,-0.286247164
4.68,-0.290704161
4.685,-0.297457486
4.69,-0.301649123
4.695,-0.305809408
4.7,-0.306689054
4.705,-0.297698528
4.71,-0.302538544
4.715,-0.31201303
4.72,-0.318585038
4.725,-0.317648321
4.73,-0.322723478
4.735,-0.325076282
4.74,-0.335671484
4.745,-0.338069141
4.75,-0.344283342
4.755,-0.343974888
4.76,-0.356596559
4.765,-0.362374455
4.77,-0.372798055
4.775,-0.381189078
4.78,-0.390727997
4.785,-0.390354306
4.79,-0.397137195
4.795,-0.403921157
4.8,-0.406127393
4.805,-0.399875969
4.81,-0.407719702
4.815,-0.415866762
4.82,-0.420642555
4.825,-0.428232819
4.83,-0.440356195
4.835,-0.449225336
4.84,0
4.845,0
4.85,0
4.855,0
4.86,0
4.865,0
4.87,0
4.875,0
4.88,0
4.885,0
4.89,0
4.895,0
4.9,0
4.905,0
4.91,0
4.915,0
4.92,0
4.925,0
4.93,0
4.935,0
4.94,0
4.945,0
4.95,0
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
6.82,0
6.825,0
6.83,0
6.835,0
6.84,0
6.845,0
6.85,0
6.855,0
6.86,0
6.865,0
6.87,0
6.875,0
6.88,0
6.885,0
6.89,0
6.895,0
6.9,0
6.905,0
6.91,0
6.915,0
6.92,0
6.925,0
6.93,0
6.935,0
6.94,0
6.945,0
6.95,0
6.955,0
6.96,0
6.965,0
6.97,0
6.975,0
6.98,0
6.985,0
6.99,0
6.995,0
7,0
7.005,0
7.01,0
7.015,0
7.02,0
7.025,0
7.03,0
7.035,0
7.04,0
7.045,0
7.05,0
7.055,0
7.06,0
7.065,0
7.07,0
7.075,0
7.08,0
7.085,0
7.09,0
7.095,0
7.1,0
7.105,0
7.11,0
7.115,0
7.12,0
7.125,0
7.13,0
7.135,0
7.14,0
7.145,0
7.15,0
7.155,0
7.16,0
7.165,0
7.17,0
7.175,0
7.18,0
7.185,0
7.19,0
7.195,0
7.2,0
7.205,0
7.21,0
7.215,0
7.22,0
7.225,0
7.23,0
7.235,0
7.24,0
7.245,0
7.25,0
7.255,0
7.26,0
7.265,0
7.27,0
7.275,0
7.28,0
7.285,0
7.29,0
7.295,0
7.3,0
7.305,0
7.31,0
7.315,0
7.32,0
7.325,0
7.33,0
7.335,0
7.34,0
7.345,0
7.35,0
7.355,0
7.36,0
7.365,0
7.37,0
7.375,0
7.38,0
7.385,0
7.39,0
7.395,0
7.4,0
7.405,0
7.41,0
7.415,0
7.42,0
7.425,0
7.43,0
7.435,0
7.44,0
7.445,0
7.45,0
7.455,0
7.46,0
7.465,0
7.47,0
7.475,0
7.48,0
7.485,0
7.49,0
7.495,0
7.5,0
7.505,0
7.51,0
7.515,0
7.52,0
7.525,0
7.53,0
7.535,0
7.54,0
7.545,0
7.55,0
7.555,0
7.56,0
7.565,0
7.57,0
7.575,0
7.58,0
7.585,0
7.59,0
7.595,0
7.6,0
7.605,0
7.61,0
7.615,0
7.62,0
7.625,0
7.63,0
7.635,0
7.64,0
7.645,0
7.65,0
7.655,0
7.66,0
7.665,0
7.67,0
7.675,0
7.68,0
7.685,0
7.69,0
7.695,0
7.7,0
7.705,0
7.71,0
7.715,0
7.72,0
7.725,0
7.73,0
7.735,0
7.74,0
7.745,0
7.75,0
7.755,0
7.76,0
7.765,0
7.77,0
7.775,0
7.78,0
7.785,0
7.79,0
7.795,0
7.8,0
7.805,0
7.81,0
7.815,0
7.82,0
7.825,0
7.83,0
7.835,0
7.84,0
7.845,0
7.85,0
7.855,0
7.86,0
7.865,0
7.87,0
7.875,0
7.88,0
7.885,0
7.89,0
7.895,0
7.9,0
7.905,0
7.91,0
7.915,0
7.92,0
7.925,0
7.93,0
7.935,0
7.94,0
7.945,0
7.95,0
7.955,0
7.96,0
7.965,0
7.97,0
7.975,0
7.98,0
7.985,0
7.99,0
7.995,0
8,0
8.005,0
8.01,0
8.015,0
8.02,0
8.025,0
8.03,0
8.035,0
8.04,0
8.045,0
8.05,0
8.055,0
8.06,0
8.065,0
8.07,0
8.075,0
8.08,0
8.085,0
8.09,0
8.095,0
8.1,0
8.105,0
8.11,0
8.115,0
8.12,0
8.125,0
8.13,0
8.135,0
8.14,0
8.145,0
8.15,0
8.155,0
8.16,0
8.165,0
8.17,0
8.175,0
8.18,0
8.185,0
8.19,0
8.195,0
8.2,0
8.205,0
