time_s,fused_x
2.195,0.317639887
2.2,0.317454398
2.205,0.31618315
2.21,0.31679979
2.215,0.310825676
2.22,0.311179727
2.225,0.306602061
2.23,0.311430842
2.235,0.315287411
2.24,0.312490016
2.245,0.31377691
2.25,0.313643396
2.255,0.313509792
2.26,0.313937545
2.265,0.312726319
2.27,0.313927323
2.275,0.312366635
2.28,0.312395543
2.285,0.312686265
2.29,0.312678993
2.295,0.310631633
2.3,0.308126986
2.305,0.30318898
2.31,0.301414073
2.315,0.298861504
2.32,0.299172759
2.325,0.30188036
2.33,0.303998947
2.335,0.303491861
2.34,0.305505902
2.345,0.305774361
2.35,0.303036541
2.355,0.305179417
2.36,0.304943979
2.365,0.307887942
2.37,0.305047214
2.375,0.304888248
2.38,0.306357861
2.385,0.305531323
2.39,0.30072692
2.395,0.300364763
2.4,0.307019025
2.405,0.306356549
2.41,0.309357196
2.415,0.311507791
2.42,0.311378896
2.425,0.308747828
2.43,0.308794975
2.435,0.305327117
2.44,0.307333499
2.445,0.305956662
2.45,0.312012434
2.455,0.309512258
2.46,0.313612968
2.465,0.31083712
2.47,0.314303756
2.475,0.313448548
2.48,0.311873019
2.485,0.30717358
2.49,0.309993804
2.495,0.306870699
2.5,0.310467362
2.505,0.30803147
2.51,0.313806802
2.515,0.314979792
2.52,0.311435342
2.525,0.316314161
2.53,0.318557233
2.535,0.320686162
2.54,0.299954057
2.545,0.327775896
2.55,0.310286343
2.555,0.317194551
2.56,0.319004685
2.565,0.313199282
2.57,0.317479342
2.575,0.323003769
2.58,0.314089119
2.585,0.317026079
2.59,0.311338335
2.595,0.319179446
2.6,0.318020314
2.605,0.308169752
2.61,0.308161885
2.615,0.317601502
2.62,0.309804767
2.625,0.31735459
2.63,0.310326844
2.635,0.319199264
2.64,0.311891824
2.645,0.318494022
2.65,0.318202645
2.655,0.317921311
2.66,0.319110185
2.665,0.310782641
2.67,0.311514199
2.675,0.312264562
2.68,0.312884182
2.685,0.313412398
2.69,0.309622407
2.695,0.320779592
2.7,0.320563346
2.705,0.312204182
2.71,0.310400069
2.715,0.317565739
2.72,0.311762154
2.725,0.312391788
2.73,0.30985558
2.735,0.318328053
2.74,0.307192624
2.745,0.305124432
2.75,0.306480527
2.755,0.31806913
2.76,0.319111645
2.765,0.311671287
2.77,0.319899499
2.775,0.309960961
2.78,0.316283375
2.785,0.305337191
2.79,0.303456634
2.795,0.314777672
2.8,0.314682394
2.805,0.310269475
2.81,0.317283601
2.815,0.303396672
2.82,0.31103158
2.825,0.305260718
2.83,0
2.835,0
2.84,0
2.845,0
2.85,0
2.855,0
2.86,0
2.865,0
2.87,0
2.875,0
2.88,0
2.885,0
2.89,0
2.895,0
2.9,0
2.905,0
2.91,0
2.915,0
2.92,0
2.925,0
2.93,0
2.935,0
2.94,0
2.945,0
2.95,0
2.955,0
2.96,0
2.965,0
2.97,0
2.975,0
2.98,0
2.985,0
2.99,0
2.995,0
3,0
3.005,0
3.01,0
3.015,0
3.02,0
3.025,0
3.03,0
3.035,0
3.04,0
3.045,0
3.05,0
3.055,0
3.06,0
3.065,0
3.07,0
3.075,0
3.08,0
3.085,0
3.09,0
3.095,0
3.1,0
3.105,0
3.11,0
3.115,0
3.12,0
3.125,0
3.13,0.179445878
3.135,0.18222928
3.14,0.178192005
3.145,0.171105042
3.15,0.159388751
3.155,0.160896197
3.16,0.152049586
3.165,0.147263929
3.17,0.1366193
3.175,0.140396461
3.18,0.138786986
3.185,0.13577351
3.19,0.127195477
3.195,0.128599897
3.2,0.119526982
3.205,0.122453235
3.21,0.120468073
3.215,0.123804107
3.22,0.119438395
3.225,0.118408456
3.23,0.123042531
3.235,0.123092845
3.24,0.119234338
3.245,0.123113133
3.25,0.11915613
3.255,0.124991752
3.26,0.120985262
3.265,0.123227559
3.27,0.118934482
3.275,0.123483993
3.28,0.120089725
3.285,0.125727966
3.29,0.120841183
3.295,0.123046644
3.3,0.119493678
3.305,0.127890021
3.31,0.124259897
3.315,0.123564258
3.32,0.118796527
3.325,0.123325944
3.33,0.115653582
3.335,0.112013519
3.34,0.102976874
3.345,0.102383181
3.35,0.0977543071
3.355,0.0967403427
3.36,0.0836007893
3.365,0.0746840313
3.37,0.0683196634
3.375,0.0687548071
3.38,0.062330924
3.385,0.0557842739
3.39,0.0460909083
3.395,0.0388388596
3.4,0.0402265415
3.405,0.0388246551
3.41,0.0326499678
3.415,0.020942416
3.42,0.0188252348
3.425,0.017441703
3.43,0.0126462793
3.435,0.00590887712
3.44,-0.00959119666
3.445,-0.0135012819
3.45,-0.0188295376
3.455,-0.0231402013
3.46,-0.0285234507
3.465,-0.0338885188
3.47,-0.0352293178
3.475,-0.0417856239
3.48,-0.0471060462
3.485,-0.0497799255
3.49,-0.0534603596
3.495,-0.0605157129
3.5,-0.0621915385
3.505,-0.0693835765
3.51,-0.073546268
3.515,-0.0823538005
3.52,-0.0849809274
3.525,-0.0912316591
3.53,-0.0987474546
3.535,-0.0904587209
3.54,-0.099993363
3.545,-0.111741401
3.55,-0.117658682
3.555,-0.116985716
3.56,-0.124349602
3.565,-0.133280039
3.57,-0.137589067
3.575,-0.13918969
3.58,-0.143978253
3.585,-0.15079242
3.59,-0.157909259
3.595,-0.170127243
3.6,-0.181266338
3.605,-0.187028095
3.61,-0.197220832
3.615,-0.198559031
3.62,-0.208290249
3.625,-0.202022895
3.63,-0.207465768
3.635,-0.219085172
3.64,-0.225473449
3.645,-0.223818928
3.65,-0.232974246
3.655,-0.238578022
3.66,-0.243942782
3.665,-0.241731539
3.67,-0.248143226
3.675,-0.252462894
3.68,-0.25493291
3.685,-0.258303761
3.69,-0.269383937
3.695,-0.275573343
3.7,-0.268881738
3.705,-0.281175882
3.71,-0.292246312
3.715,-0.301646411
3.72,-0.296630949
3.725,-0.305223972
3.73,-0.312532395
3.735,-0.319324523
3.74,-0.323414773
3.745,-0.333584845
3.75,-0.338488936
3.755,-0.342836827
3.76,-0.342987061
3.765,-0.350516647
3.77,-0.352212816
3.775,-0.357196808
3.78,-0.352842659
3.785,-0.35934189
3.79,-0.359676033
3.795,-0.352663696
3.8,-0.357557952
3.805,-0.363775998
3.81,-0.368553489
3.815,-0.359414756
3.82,-0.360102177
3.825,0
3.83,0
3.835,0
3.84,0
3.845,0
3.85,0
3.855,0
3.86,0
3.865,0
3.87,0
3.875,0
3.88,0
3.885,0
3.89,0
3.895,0
3.9,0
3.905,0
3.91,0
3.915,0
3.92,0
3.925,0
3.93,0
3.935,0
3.94,0
3.945,0
3.95,0
3.955,0
3.96,0
3.965,0
3.97,0
3.975,0
3.98,0
3.985,0
3.99,0
3.995,0
4,0
4.005,0
4.01,0
4.015,0
4.02,0
4.025,0
4.03,0
4.035,0
4.04,0
4.045,0
4.05,0
4.055,0
4.06,0
4.065,0
4.07,0
4.075,0
4.08,0
4.085,0
4.09,0
4.095,0
4.1,0
4.105,0
4.11,0
4.115,0
4.12,0
4.125,0
4.13,0
4.135,-0.367112428
4.14,-0.365340233
4.145,-0.364633679
4.15,-0.364041239
4.155,-0.363414139
4.16,-0.357726365
4.165,-0.355440229
4.17,-0.353064686
4.175,-0.350590587
4.18,-0.37046507
4.185,-0.367430151
4.19,-0.373285174
4.195,-0.378963619
4.2,-0.372676849
4.205,-0.372076273
4.21,-0.37131533
4.215,-0.37037605
4.22,-0.365021974
4.225,-0.362682134
4.23,-0.366945326
4.235,-0.371575326
4.24,-0.370818913
4.245,-0.373174816
4.25,-0.376482487
4.255,-0.37469694
4.26,-0.379468381
4.265,-0.380836934
4.27,-0.382833868
4.275,-0.385093987
4.28,-0.387399822
4.285,-0.38936919
4.29,-0.387701154
4.295,-0.38790974
4.3,-0.392883778
4.305,-0.395221502
4.31,-0.364798099
4.315,-0.364236951
4.32,-0.363641828
4.325,-0.363010347
4.33,-0.358612359
4.335,-0.356939167
4.34,-0.355272412
4.345,-0.353612304
4.35,-0.354658931
4.355,-0.365581244
4.36,-0.366588324
4.365,-0.367586195
4.37,-0.359083205
4.375,-0.357315212
4.38,-0.360796481
4.385,-0.359627783
4.39,-0.363817841
4.395,-0.369880378
4.4,-0.374854952
4.405,-0.369983196
4.41,-0.366459012
4.415,-0.371254712
4.42,-0.366583079
4.425,-0.367265671
4.43,-0.375932217
4.435,-0.377063304
4.44,-0.381944209
4.445,-0.381571621
4.45,-0.381232738
4.455,-0.382370472
4.46,-0.36360544
4.465,-0.366445512
4.47,-0.362644613
4.475,-0.365900099
4.48,-0.368286759
4.485,-0.367451906
4.49,-0.371795565
4.495,-0.368156165
4.5,-0.370203465
4.505,-0.361545801
4.51,-0.36721468
4.515,-0.370463133
4.52,-0.37706691
4.525,-0.373576641
4.53,-0.368250012
4.535,-0.369262189
4.54,-0.367681801
4.545,-0.368443787
4.55,-0.368372828
4.555,-0.360165447
4.56,-0.367188096
4.565,-0.35957846
4.57,-0.360803783
4.575,-0.347929835
4.58,-0.346998811
4.585,-0.343897849
4.59,-0.349974811
4.595,-0.350178689
4.6,-0.346034229
4.605,-0.35497418
4.61,-0.34423241
4.615,-0.351101249
4.62,-0.350414544
4.625,-0.346702993
4.63,-0.35574168
4.635,-0.36857906
4.64,-0.37313816
4.645,-0.356734872
4.65,-0.349533677
4.655,-0.355510205
4.66,-0.350933433
4.665,-0.35493356
4.67,-0.356160223
4.675,-0.366230965
4.68,-0.369341791
4.685,-0.360630035
4.69,-0.360681474
4.695,-0.360723913
4.7,-0.355987221
4.705,-0.362343639
4.71,-0.360788703
4.715,-0.352204889
4.72,-0.35721007
4.725,-0.365282923
4.73,-0.354079723
4.735,-0.356882751
4.74,-0.349612504
4.745,-0.359006107
4.75,-0.347508997
4.755,-0.358450562
4.76,-0.351695418
4.765,-0.363403827
4.77,-0.363408118
4.775,-0.347326279
4.78,-0.34794569
4.785,-0.362659484
4.79,-0.363527536
4.795,-0.364401042
4.8,-0.354290068
4.805,-0.367961079
4.81,-0.36234203
4.815,-0.371338606
4.82,-0.374532998
4.825,-0.360750169
4.83,-0.356788099
4.835,-0.364491612
4.84,0
4.845,0
4.85,0
4.855,0
4.86,0
4.865,0
4.87,0
4.875,0
4.88,0
4.885,0
4.89,0
4.895,0
4.9,0
4.905,0
4.91,0
4.915,0
4.92,0
4.925,0
4.93,0
4.935,0
4.94,0
4.945,0
4.95,0
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
6.82,0
6.825,0
6.83,0
6.835,0
6.84,0
6.845,0
6.85,0
6.855,0
6.86,0
6.865,0
6.87,0
6.875,0
6.88,0
6.885,0
6.89,0
6.895,0
6.9,0
6.905,0
6.91,0
6.915,0
6.92,0
6.925,0
6.93,0
6.935,0
6.94,0
6.945,0
6.95,0
6.955,0
6.96,0
6.965,0
6.97,0
6.975,0
6.98,0
6.985,0
6.99,0
6.995,0
7,0
7.005,0
7.01,0
7.015,0
7.02,0
7.025,0
7.03,0
7.035,0
7.04,0
7.045,0
7.05,0
7.055,0
7.06,0
7.065,0
7.07,0
7.075,0
7.08,0
7.085,0
7.09,0
7.095,0
7.1,0
7.105,0
7.11,0
7.115,0
7.12,0
7.125,0
7.13,0
7.135,0
7.14,0
7.145,0
7.15,0
7.155,0
7.16,0
7.165,0
7.17,0
7.175,0
7.18,0
7.185,0
7.19,0
7.195,0
7.2,0
7.205,0
7.21,0
7.215,0
7.22,0
7.225,0
7.23,0
7.235,0
7.24,0
7.245,0
7.25,0
7.255,0
7.26,0
7.265,0
7.27,0
7.275,0
7.28,0
7.285,0
7.29,0
7.295,0
7.3,0
7.305,0
7.31,0
7.315,0
7.32,0
7.325,0
7.33,0
7.335,0
7.34,0
7.345,0
7.35,0
7.355,0
7.36,0
7.365,0
7.37,0
7.375,0
7.38,0
7.385,0
7.39,0
7.395,0
7.4,0
7.405,0
7.41,0
7.415,0
7.42,0
7.425,0
7.43,0
7.435,0
7.44,0
7.445,0
7.45,0
7.455,0
7.46,0
7.465,0
7.47,0
7.475,0
7.48,0
7.485,0
7.49,0
7.495,0
7.5,0
7.505,0
7.51,0
7.515,0
7.52,0
7.525,0
7.53,0
7.535,0
7.54,0
7.545,0
7.55,0
7.555,0
7.56,0
7.565,0
7.57,0
7.575,0
7.58,0
7.585,0
7.59,0
7.595,0
7.6,0
7.605,0
7.61,0
7.615,0
7.62,0
7.625,0
7.63,0
7.635,0
7.64,0
7.645,0
7.65,0
7.655,0
7.66,0
7.665,0
7.67,0
7.675,0
7.68,0
7.685,0
7.69,0
7.695,0
7.7,0
7.705,0
7.71,0
7.715,0
7.72,0
7.725,0
7.73,0
7.735,0
7.74,0
7.745,0
7.75,0
7.755,0
7.76,0
7.765,0
7.77,0
7.775,0
7.78,0
7.785,0
7.79,0
7.795,0
7.8,0
7.805,0
7.81,0
7.815,0
7.82,0
7.825,0
7.83,0
7.835,0
7.84,0
7.845,0
7.85,0
7.855,0
7.86,0
7.865,0
7.87,0
7.875,0
7.88,0
7.885,0
7.89,0
7.895,0
7.9,0
7.905,0
7.91,0
7.915,0
7.92,0
7.925,0
7.93,0
7.935,0
7.94,0
7.945,0
7.95,0
7.955,0
7.96,0
7.965,0
7.97,0
7.975,0
7.98,0
7.985,0
7.99,0
7.995,0
8,0
8.005,0
8.01,0
8.015,0
8.02,0
8.025,0
8.03,0
8.035,0
8.04,0
8.045,0
8.05,0
8.055,0
8.06,0
8.065,0
8.07,0
8.075,0
8.08,0
8.085,0
8.09,0
8.095,0
8.1,0
8.105,0
8.11,0
8.115,0
8.12,0
8.125,0
8.13,0
8.135,0
8.14,0
8.145,0
8.15,0
8.155,0
8.16,0
8.165,0
8.17,0
8.175,0
8.18,0
8.185,0
8.19,0
8.195,0
8.2,0
8.205,0
